disease,disease_id,gene_set,region_id,region,z_score,gene_set_fdr,spatial_null_p,spatial_null_fdr,spatial_robustness,robustness_rank,spatially_robust,n_spatial_permutations,donor_median_rank_percentile,donor_rank_iqr,donors_observed
Major depressive disorder,major_depression,weighted,43,ParaHippocampal L,1.499690909686401,0.7892137615506742,0.08089191080891911,0.7752899128691781,0.9191080891910809,6,False,10000,0.8167493796526055,0.30139384305210914,6
Major depressive disorder,major_depression,weighted,44,ParaHippocampal R,0.917993581758843,0.7892137615506742,0.17488251174882513,0.7752899128691781,0.8251174882511749,21,False,10000,0.8108173076923078,0.09543269230769236,2
Major depressive disorder,major_depression,weighted,45,Amygdala L,1.430290650327083,0.7892137615506742,0.0923907609239076,0.7752899128691781,0.9076092390760924,8,False,10000,0.8,0.22980769230769227,5
Major depressive disorder,major_depression,weighted,46,Amygdala R,0.7375651006725954,0.7892137615506742,0.26787321267873215,0.8025728039440952,0.7321267873212678,45,False,10000,0.4528846153846154,0.42211538461538456,2
Major depressive disorder,major_depression,weighted,47,Calcarine L,0.059468305307193214,0.918545182518785,0.44585541445855414,0.868775460116326,0.5541445855414459,68,False,10000,0.49230769230769234,0.5696650124069479,6
Major depressive disorder,major_depression,weighted,48,Calcarine R,0.15561946857519116,0.918545182518785,0.4226577342265773,0.868775460116326,0.5773422657734226,64,False,10000,0.3018028846153846,0.06742788461538463,2
Major depressive disorder,major_depression,weighted,49,Cuneus L,1.081653823124384,0.7892137615506742,0.1623837616238376,0.7752899128691781,0.8376162383761624,20,False,10000,0.7903225806451613,0.47115384615384615,5
Major depressive disorder,major_depression,weighted,51,Lingual L,-0.031026409162090318,0.918545182518785,0.47895210478952105,0.868775460116326,0.5210478952104789,75,False,10000,0.47580645161290325,0.1598014888337469,6
Major depressive disorder,major_depression,weighted,52,Lingual R,-0.35309432555783005,0.9554044595540446,0.5909409059094091,0.9004712431982608,0.40905909409059094,87,False,10000,0.4557091346153846,0.21352163461538465,2
Major depressive disorder,major_depression,weighted,53,Occipital Sup L,0.4191539293557062,0.8390053851757681,0.28077192280771923,0.8025728039440952,0.7192280771922808,47,False,10000,0.7435096153846155,0.30266361662531016,4
Major depressive disorder,major_depression,weighted,55,Occipital Mid L,0.6961683854072787,0.8006485065779136,0.22617738226177383,0.7752899128691781,0.7738226177382261,38,False,10000,0.6022332506203474,0.2465260545905707,6
Major depressive disorder,major_depression,weighted,56,Occipital Mid R,0.3976100030420265,0.8511569895642015,0.3327667233276672,0.8112136154805571,0.6672332766723328,56,False,10000,0.5692908653846154,0.061478365384615374,2
Major depressive disorder,major_depression,weighted,57,Occipital Inf L,0.041091386561774114,0.918545182518785,0.46335366463353667,0.868775460116326,0.5366463353664633,72,False,10000,0.6033498759305211,0.17183622828784129,6
Major depressive disorder,major_depression,weighted,58,Occipital Inf R,-0.09265763831728864,0.918545182518785,0.5208479152084792,0.8873705222070385,0.4791520847915208,81,False,10000,0.523798076923077,0.4300480769230769,2
Major depressive disorder,major_depression,weighted,59,Fusiform L,1.6104850131555792,0.7892137615506742,0.05979402059794021,0.7752899128691781,0.9402059794020597,4,False,10000,0.6160049627791564,0.278284933312655,6
Major depressive disorder,major_depression,weighted,60,Fusiform R,-0.16628716664281906,0.9301893340077758,0.5363463653634637,0.8985530018426728,0.4636536346365363,82,False,10000,0.4759014423076923,0.10871394230769227,2
Major depressive disorder,major_depression,weighted,61,Postcentral L,-1.3288662856027067,0.9961003899610039,0.8386161383861613,0.9805019498050195,0.16138386161383866,109,False,10000,0.24423076923076925,0.034894540942928015,6
Major depressive disorder,major_depression,weighted,62,Postcentral R,-1.3131046047236172,0.9961003899610039,0.8727127287271272,0.9805019498050195,0.12728727127287276,115,False,10000,0.25516826923076924,0.08329326923076921,2
Major depressive disorder,major_depression,weighted,63,Parietal Sup L,1.0203352292518315,0.7892137615506742,0.14088591140885912,0.7752899128691781,0.8591140885911409,17,False,10000,0.7325120192307693,0.2510516826923077,6
Major depressive disorder,major_depression,weighted,64,Parietal Sup R,-0.0992079521037358,0.918545182518785,0.5189481051894811,0.8873705222070385,0.4810518948105189,80,False,10000,0.1657451923076923,0.1188701923076923,2
Major depressive disorder,major_depression,weighted,65,Parietal Inf L,-0.3084346253142021,0.9513466235794004,0.6068393160683931,0.9004712431982608,0.39316068393160686,93,False,10000,0.5538461538461539,0.28091947115384613,6
Major depressive disorder,major_depression,weighted,66,Parietal Inf R,-1.173602349351254,0.9961003899610039,0.8589141085891411,0.9805019498050195,0.14108589141085892,113,False,10000,0.29765625,0.10234375000000004,2
Major depressive disorder,major_depression,weighted,67,SupraMarginal L,0.7453340259850635,0.7892137615506742,0.1984801519848015,0.7752899128691781,0.8015198480151985,31,False,10000,0.28225806451612906,0.5967935794044665,6
Major depressive disorder,major_depression,weighted,68,SupraMarginal R,-0.09082589006674745,0.918545182518785,0.5171482851714828,0.8873705222070385,0.4828517148285172,79,False,10000,0.30120192307692306,0.14495192307692312,2
Major depressive disorder,major_depression,weighted,69,Angular L,1.1844370245386666,0.7892137615506742,0.12618738126187382,0.7752899128691781,0.8738126187381262,15,False,10000,0.609375,0.22977667493796522,5
Major depressive disorder,major_depression,weighted,70,Angular R,0.963635457994977,0.7892137615506742,0.1947805219478052,0.7752899128691781,0.8052194780521948,29,False,10000,0.3894831730769231,0.25667067307692315,2
Major depressive disorder,major_depression,weighted,71,Precuneus L,0.809006207018462,0.7892137615506742,0.19888011198880112,0.7752899128691781,0.8011198880111989,32,False,10000,0.45354567307692306,0.2335346231389578,6
Major depressive disorder,major_depression,weighted,72,Precuneus R,0.36269111487202454,0.8527547245275473,0.3350664933506649,0.8112136154805571,0.6649335066493351,57,False,10000,0.34693509615384616,0.24537259615384613,2
Major depressive disorder,major_depression,weighted,73,Paracentral Lobule L,-2.0410905820285787,0.9961003899610039,0.9777022297770223,0.9805019498050195,0.022297770222977742,136,False,10000,0.12966229838709678,0.33431005738213404,6
Major depressive disorder,major_depression,weighted,74,Paracentral Lobule R,-1.5632139435188614,0.9961003899610039,0.9422057794220577,0.9805019498050195,0.05779422057794226,127,False,10000,0.2254206730769231,0.0792668269230769,2
Major depressive disorder,major_depression,weighted,75,Caudate L,0.862657567649576,0.7892137615506742,0.2084791520847915,0.7752899128691781,0.7915208479152085,35,False,10000,0.7647642679900744,0.12839155552109183,6
Major depressive disorder,major_depression,weighted,76,Caudate R,0.5596225502953178,0.8082807103904994,0.3003699630036996,0.8112136154805571,0.6996300369963004,51,False,10000,0.7934495192307692,0.14501201923076912,2
Major depressive disorder,major_depression,weighted,77,Putamen L,0.04929391479930731,0.918545182518785,0.45695430456954306,0.868775460116326,0.543045695430457,71,False,10000,0.5,0.2872208436724566,6
Major depressive disorder,major_depression,weighted,78,Putamen R,0.5598042768985512,0.8082807103904994,0.284971502849715,0.8025728039440952,0.7150284971502849,49,False,10000,0.7714543269230769,0.017608173076923084,2
Major depressive disorder,major_depression,weighted,79,Pallidum L,-1.0527313375296605,0.9961003899610039,0.8691130886911309,0.9805019498050195,0.1308869113088691,114,False,10000,0.4115384615384615,0.3890818858560794,6
Major depressive disorder,major_depression,weighted,80,Pallidum R,-2.530786452473938,0.9961003899610039,0.9803019698030196,0.9805019498050195,0.019698030196980354,137,False,10000,0.24921875,0.14921875,2
Major depressive disorder,major_depression,weighted,83,Heschl L,0.08674185886254387,0.918545182518785,0.4507549245075492,0.868775460116326,0.5492450754924507,69,False,10000,0.5703125,0.2580645161290323,5
Major depressive disorder,major_depression,weighted,84,Heschl R,-1.5219966489841545,0.9961003899610039,0.9438056194380562,0.9805019498050195,0.05619438056194381,129,False,10000,0.22554086538461537,0.0947716346153846,2
Major depressive disorder,major_depression,weighted,85,Temporal Sup L,0.334032498734288,0.8527547245275473,0.35076492350764926,0.8204332109161966,0.6492350764923507,59,False,10000,0.5249495967741935,0.28975845223325064,6
Major depressive disorder,major_depression,weighted,86,Temporal Sup R,0.48970961863759427,0.815907298159073,0.297970202979702,0.8112136154805571,0.702029797020298,50,False,10000,0.41201923076923075,0.1504807692307692,2
Major depressive disorder,major_depression,weighted,87,Temporal Pole Sup L,1.4457440666092816,0.7892137615506742,0.09529047095290472,0.7752899128691781,0.9047095290470952,9,False,10000,0.75625,0.19747983870967745,6
Major depressive disorder,major_depression,weighted,88,Temporal Pole Sup R,0.0824892865006335,0.918545182518785,0.44345565443455653,0.868775460116326,0.5565443455654435,67,False,10000,0.7611778846153846,0.19194711538461529,2
Major depressive disorder,major_depression,weighted,89,Temporal Mid L,-0.2589661739291369,0.9490384294903843,0.5987401259874012,0.9004712431982608,0.40125987401259877,90,False,10000,0.42741935483870963,0.15317249534739452,6
Major depressive disorder,major_depression,weighted,90,Temporal Mid R,0.9117386532667675,0.7892137615506742,0.1484851514848515,0.7752899128691781,0.8515148485151485,18,False,10000,0.5887620192307692,0.04969951923076921,2
Major depressive disorder,major_depression,weighted,91,Temporal Pole Mid L,-0.1946532762411912,0.9301893340077758,0.5462453754624538,0.8985530018426728,0.4537546245375462,83,False,10000,0.6655086848635237,0.4508064516129032,4
Major depressive disorder,major_depression,weighted,93,Temporal Inf L,0.6726885356083521,0.8022453568596629,0.25537446255374463,0.8009471780094719,0.7446255374462554,44,False,10000,0.684863523573201,0.30534468052109187,6
Major depressive disorder,major_depression,weighted,94,Temporal Inf R,1.5409178958059988,0.7892137615506742,0.061993800619938005,0.7752899128691781,0.938006199380062,5,False,10000,0.6430889423076923,0.0415264423076922,2
Major depressive disorder,major_depression,weighted,95,Cerebellum Crus1 L,-1.2641185805937467,0.9961003899610039,0.8503149685031497,0.9805019498050195,0.1496850314968503,111,False,10000,0.2016826923076923,0.17788849255583125,6
Major depressive disorder,major_depression,weighted,96,Cerebellum Crus1 R,-0.18770530145085787,0.9301893340077758,0.5469453054694531,0.8985530018426728,0.4530546945305469,84,False,10000,0.7314903846153846,0.13774038461538463,2
Major depressive disorder,major_depression,weighted,97,Cerebellum Crus2 L,-0.5898654291348012,0.9961003899610039,0.6546345365463454,0.9509428004567966,0.3453654634536546,95,False,10000,0.2230769230769231,0.2936724565756824,6
Major depressive disorder,major_depression,weighted,98,Cerebellum Crus2 R,-1.143700968523781,0.9961003899610039,0.7829217078292171,0.9805019498050195,0.2170782921707829,102,False,10000,0.55625,0.24375000000000008,2
Major depressive disorder,major_depression,weighted,101,Cerebellum 4 5 L,-0.3046680020814917,0.9490384294903843,0.5986401359864013,0.9004712431982608,0.4013598640135987,89,False,10000,0.6797766749379652,0.5067617866004963,6
Major depressive disorder,major_depression,weighted,102,Cerebellum 4 5 R,-0.46943692255004454,0.9961003899610039,0.6772322767723228,0.9559064501713093,0.3227677232276772,97,False,10000,0.669110576923077,0.18473557692307685,2
Major depressive disorder,major_depression,weighted,103,Cerebellum 6 L,0.009126661280454529,0.918545182518785,0.47865213478652135,0.868775460116326,0.5213478652134786,74,False,10000,0.5423076923076924,0.31242148728287844,6
Major depressive disorder,major_depression,weighted,104,Cerebellum 6 R,-0.997450982471673,0.9961003899610039,0.8023197680231977,0.9805019498050195,0.1976802319768023,104,False,10000,0.42956730769230766,0.4141826923076923,2
Major depressive disorder,major_depression,weighted,105,Cerebellum 7b L,-1.219943637960598,0.9961003899610039,0.822017798220178,0.9805019498050195,0.17798220177982205,106,False,10000,0.18796526054590573,0.25703900434243176,6
Major depressive disorder,major_depression,weighted,106,Cerebellum 7b R,1.34152699946057,0.7892137615506742,0.11018898110188981,0.7752899128691781,0.8898110188981102,11,False,10000,0.7897235576923076,0.12566105769230773,2
Major depressive disorder,major_depression,weighted,107,Cerebellum 8 L,-2.0669696706194167,0.9961003899610039,0.9264073592640736,0.9805019498050195,0.07359264073592642,123,False,10000,0.2988581730769231,0.23199732475186102,6
Major depressive disorder,major_depression,weighted,108,Cerebellum 8 R,0.5205599041395799,0.8082807103904994,0.32686731326867313,0.8112136154805571,0.6731326867313269,55,False,10000,0.5724158653846154,0.1583533653846153,2
Major depressive disorder,major_depression,weighted,109,Cerebellum 9 L,-1.342301672489496,0.9961003899610039,0.8528147185281472,0.9805019498050195,0.14718528147185284,112,False,10000,0.0703125,0.1774193548387097,5
Major depressive disorder,major_depression,weighted,110,Cerebellum 9 R,-1.0780140043273987,0.9961003899610039,0.8225177482251775,0.9805019498050195,0.17748225177482246,107,False,10000,0.20444711538461538,0.1263221153846154,2
Major depressive disorder,major_depression,weighted,111,Cerebellum 10 L,1.0575972669605833,0.7892137615506742,0.1528847115288471,0.7752899128691781,0.8471152884711529,19,False,10000,0.7741935483870968,0.41935483870967744,3
Major depressive disorder,major_depression,weighted,118,Vermis 8,1.1241145153153627,0.7892137615506742,0.23937606239376064,0.7752899128691781,0.7606239376062394,42,False,10000,0.984375,0.21153846153846156,3
Major depressive disorder,major_depression,weighted,119,Vermis 9,0.8412006069786663,0.7892137615506742,0.2343765623437656,0.7752899128691781,0.7656234376562344,40,False,10000,0.6366586538461538,0.37229567307692313,4
Major depressive disorder,major_depression,weighted,121,Thal AV L,2.159283222095239,0.7497250274972503,0.012798720127987202,0.7497250274972503,0.9872012798720128,2,False,10000,0.9208436724565756,0.11488833746898264,4
Major depressive disorder,major_depression,weighted,122,Thal AV R,-0.7072752786952005,0.9961003899610039,0.7194280571942806,0.9805019498050195,0.2805719428057194,101,False,10000,0.43311298076923077,0.3715745192307692,2
Major depressive disorder,major_depression,weighted,125,Thal VA L,-1.6332355337212874,0.9961003899610039,0.9203079692030797,0.9805019498050195,0.07969203079692033,122,False,10000,0.5230769230769231,0.24739454094292807,5
Major depressive disorder,major_depression,weighted,127,Thal VL L,-1.4545023991218329,0.9961003899610039,0.9031096890310969,0.9805019498050195,0.0968903109689031,120,False,10000,0.23560794044665012,0.10255699441687344,6
Major depressive disorder,major_depression,weighted,128,Thal VL R,-0.4465603515709301,0.9948360002709407,0.6055394460553944,0.9004712431982608,0.39446055394460555,92,False,10000,0.33377403846153847,0.056850961538461475,2
Major depressive disorder,major_depression,weighted,129,Thal VPL L,-1.7869960634588302,0.9961003899610039,0.9431056894310569,0.9805019498050195,0.05689431056894312,128,False,10000,0.2653846153846154,0.22043269230769233,6
Major depressive disorder,major_depression,weighted,130,Thal VPL R,-1.8525591453352215,0.9961003899610039,0.8844115588441156,0.9805019498050195,0.1155884411558844,117,False,10000,0.2972355769230769,0.15661057692307695,2
Major depressive disorder,major_depression,weighted,131,Thal IL L,0.5427017734662315,0.8082807103904994,0.31326867313268675,0.8112136154805571,0.6867313268673132,53,False,10000,0.8615384615384616,0.43473945409429277,5
Major depressive disorder,major_depression,weighted,135,Thal MDm L,1.2470859540057724,0.7892137615506742,0.0994900509949005,0.7752899128691781,0.9005099490050995,10,False,10000,0.12903225806451613,0.30865384615384617,3
Major depressive disorder,major_depression,weighted,136,Thal MDm R,-0.6310852519395397,0.9961003899610039,0.6716328367163283,0.9559064501713093,0.32836716328367166,96,False,10000,0.3076923076923077,0.19230769230769232,2
Major depressive disorder,major_depression,weighted,137,Thal MDl L,0.23632911115597013,0.906109389061094,0.41405859414058593,0.868775460116326,0.5859414058594141,62,False,10000,0.18461538461538463,0.19466501240694792,3
Major depressive disorder,major_depression,weighted,139,Thal LGN L,0.8599705475859771,0.7892137615506742,0.17668233176682333,0.7752899128691781,0.8233176682331766,23,False,10000,0.7230769230769231,0.2689012096774194,5
Major depressive disorder,major_depression,weighted,140,Thal LGN R,-1.825319362569359,0.9961003899610039,0.9018098190180982,0.9805019498050195,0.0981901809819018,119,False,10000,0.38888221153846153,0.16580528846153847,2
Major depressive disorder,major_depression,weighted,141,Thal MGN L,1.2129021260791961,0.7892137615506742,0.11018898110188981,0.7752899128691781,0.8898110188981102,11,False,10000,0.7307692307692308,0.13076923076923086,2
Major depressive disorder,major_depression,weighted,143,Thal PuI L,-0.28851521194413304,0.9490384294903843,0.5965403459654035,0.9004712431982608,0.4034596540345965,88,False,10000,0.6384615384615384,0.3615384615384615,2
Major depressive disorder,major_depression,weighted,144,Thal PuI R,-0.73897690583253,0.9961003899610039,0.6864313568643136,0.9568437095684371,0.31356864313568644,99,False,10000,0.6213942307692308,0.3401442307692307,2
Major depressive disorder,major_depression,weighted,145,Thal PuM L,0.1172169473613006,0.918545182518785,0.42815718428157185,0.868775460116326,0.5718428157184281,65,False,10000,0.5538461538461539,0.17127403846153844,5
Major depressive disorder,major_depression,weighted,146,Thal PuM R,-0.784124621197386,0.9961003899610039,0.6788321167883211,0.9559064501713093,0.3211678832116789,98,False,10000,0.17818509615384615,0.014122596153846173,2
Major depressive disorder,major_depression,weighted,147,Thal PuA L,-1.2085870321911718,0.9961003899610039,0.8827117288271172,0.9805019498050195,0.11728827117288276,116,False,10000,0.5161290322580645,0.17692307692307696,3
Major depressive disorder,major_depression,weighted,148,Thal PuA R,-2.24243298437619,0.9961003899610039,0.9351064893510649,0.9805019498050195,0.06489351064893512,126,False,10000,0.10084134615384616,0.008533653846153844,2
Major depressive disorder,major_depression,weighted,153,ACC pre L,0.8199354999443595,0.7892137615506742,0.1842815718428157,0.7752899128691781,0.8157184281571843,25,False,10000,0.328125,0.06290322580645163,3
Major depressive disorder,major_depression,weighted,154,ACC pre R,0.8383000126818464,0.7892137615506742,0.19768023197680232,0.7752899128691781,0.8023197680231977,30,False,10000,0.8567908653846155,0.026021634615384648,2
Major depressive disorder,major_depression,weighted,155,ACC sup L,-0.9505969218659588,0.9961003899610039,0.805919408059194,0.9805019498050195,0.19408059194080596,105,False,10000,0.263151364764268,0.4106021246898263,6
Major depressive disorder,major_depression,weighted,156,ACC sup R,-0.017791357862989365,0.918545182518785,0.48125187481251874,0.868775460116326,0.5187481251874813,76,False,10000,0.7381610576923077,0.22277644230769234,2
Major depressive disorder,major_depression,weighted,157,N Acc L,0.745693066919248,0.7892137615506742,0.2024797520247975,0.7752899128691781,0.7975202479752025,33,False,10000,0.7076923076923077,0.48585607940446646,5
Major depressive disorder,major_depression,weighted,158,N Acc R,0.8375489283992433,0.7892137615506742,0.21557844215578442,0.7752899128691781,0.7844215578442155,37,False,10000,0.9379206730769231,0.00823317307692295,2
Major depressive disorder,major_depression,weighted,161,SN pc L,-0.8112347689727122,0.9961003899610039,0.6966303369663034,0.9613498650134987,0.3033696630336966,100,False,10000,0.18485383064516128,0.10420866935483869,2
Major depressive disorder,major_depression,weighted,163,SN pr L,-1.815380190765573,0.9961003899610039,0.9567043295670433,0.9805019498050195,0.04329567043295668,133,False,10000,0.2923076923076923,0.1449131513647643,5
Major depressive disorder,major_depression,weighted,164,SN pr R,0.22404139273354523,0.906109389061094,0.43565643435656437,0.868775460116326,0.5643435656434357,66,False,10000,0.34525240384615385,0.037560096153846145,2
Major depressive disorder,major_depression,weighted,165,Red N L,-2.1643909824372427,0.9961003899610039,0.9132086791320868,0.9805019498050195,0.08679132086791319,121,False,10000,0.19020432692307693,0.09876802884615385,4
Major depressive disorder,major_depression,weighted,166,Red N R,-1.0592797664482236,0.9961003899610039,0.8271172882711729,0.9805019498050195,0.17288271172882708,108,False,10000,0.41310096153846154,0.29002403846153846,2
Major depressive disorder,major_depression,weighted,167,LC L,-1.085621034695545,0.9961003899610039,0.935006499350065,0.9805019498050195,0.06499350064993503,125,False,10000,0.13598014888337467,0.22112767524813898,4
Major depressive disorder,major_depression,weighted,168,LC R,-0.17997226781905973,0.9301893340077758,0.5611438856114389,0.9004712431982608,0.4388561143885611,85,False,10000,0.11171875,0.08828125000000002,2
Major depressive disorder,major_depression,weighted,169,Raphe D,0.3221005887648365,0.8527547245275473,0.39566043395660433,0.868775460116326,0.6043395660433957,61,False,10000,0.2610576923076923,0.17644230769230773,2
Major depressive disorder,major_depression,weighted,170,Raphe M,-1.1680524759773994,0.9961003899610039,0.9464053594640536,0.9805019498050195,0.053594640535946425,131,False,10000,0.09230769230769231,0.053605769230769235,3
Attention deficit-hyperactivity disorder,adhd,broad,1,Precentral L,-2.716963272632499,0.9973002699730027,0.9967003299670033,0.9967003299670033,0.0032996700329966933,138,False,10000,0.10307459677419355,0.07852241004962779,6
Attention deficit-hyperactivity disorder,adhd,broad,2,Precentral R,-2.2517363725058854,0.9967236852957041,0.9844015598440156,0.9946085683402464,0.015598440155984439,136,False,10000,0.11670673076923077,0.05516826923076923,2
Attention deficit-hyperactivity disorder,adhd,broad,3,Frontal Sup 2 L,0.5603824816584815,0.8964651921904584,0.31886811318868113,0.9062577613206422,0.6811318868113189,44,False,10000,0.6075682382133996,0.48668676333746896,6
Attention deficit-hyperactivity disorder,adhd,broad,4,Frontal Sup 2 R,0.6424021164491612,0.8964651921904584,0.2816718328167183,0.9062577613206422,0.7183281671832817,39,False,10000,0.6823918269230769,0.028545673076923017,2
Attention deficit-hyperactivity disorder,adhd,broad,5,Frontal Mid 2 L,0.10146613035691075,0.9203079692030797,0.47515248475152483,0.9471767109003384,0.5248475152484752,69,False,10000,0.6771033653846155,0.3597113446029777,6
Attention deficit-hyperactivity disorder,adhd,broad,6,Frontal Mid 2 R,-0.3741333348547205,0.9714437647144376,0.674932506749325,0.9708833627915404,0.32506749325067497,92,False,10000,0.5921274038461539,0.11556490384615381,2
Attention deficit-hyperactivity disorder,adhd,broad,7,Frontal Inf Oper L,0.11228134691652022,0.9203079692030797,0.4510548945105489,0.929038439439638,0.5489451054894511,67,False,10000,0.5384615384615384,0.3493796526054591,3
Attention deficit-hyperactivity disorder,adhd,broad,8,Frontal Inf Oper R,-0.13237396887679,0.9642989189453148,0.5561443855614439,0.9498320756159679,0.44385561443855615,78,False,10000,0.2636418269230769,0.009795673076923084,2
Attention deficit-hyperactivity disorder,adhd,broad,9,Frontal Inf Tri L,-0.4635849026629781,0.9714437647144376,0.6957304269573042,0.9708833627915404,0.30426957304269575,94,False,10000,0.8692307692307693,0.3644812344913151,6
Attention deficit-hyperactivity disorder,adhd,broad,10,Frontal Inf Tri R,-0.19399815705306936,0.9642989189453148,0.5686431356864313,0.9498320756159679,0.4313568643135687,82,False,10000,0.6347355769230769,0.11911057692307692,2
Attention deficit-hyperactivity disorder,adhd,broad,11,Frontal Inf Orb 2 L,1.5139178513282152,0.6909166226234519,0.06379362063793621,0.7761723827617238,0.9362063793620637,10,False,10000,0.9384615384615385,0.1944789081885856,6
Attention deficit-hyperactivity disorder,adhd,broad,12,Frontal Inf Orb 2 R,-1.3638631034693238,0.9714437647144376,0.9244075592440756,0.9708833627915404,0.07559244075592442,131,False,10000,0.4865985576923077,0.22878605769230764,2
Attention deficit-hyperactivity disorder,adhd,broad,13,Rolandic Oper L,-0.3934523046187999,0.9714437647144376,0.6612338766123388,0.9708833627915404,0.3387661233876612,90,False,10000,0.652605459057072,0.24820099255583133,6
Attention deficit-hyperactivity disorder,adhd,broad,14,Rolandic Oper R,-0.7537172550007208,0.9714437647144376,0.7782221777822218,0.9708833627915404,0.2217778222177782,104,False,10000,0.5686899038461538,0.3609975961538462,2
Attention deficit-hyperactivity disorder,adhd,broad,15,Supp Motor Area L,-0.3757174117573506,0.9714437647144376,0.6719328067193281,0.9708833627915404,0.3280671932806719,91,False,10000,0.21947890818858562,0.16526054590570718,6
Attention deficit-hyperactivity disorder,adhd,broad,16,Supp Motor Area R,-2.074772021750235,0.9947181752412994,0.9874012598740126,0.9946085683402464,0.012598740125987384,137,False,10000,0.08966346153846154,0.06658653846153847,2
Attention deficit-hyperactivity disorder,adhd,broad,17,Olfactory L,0.21894627910757755,0.9019479004480505,0.42315768423157685,0.9269168321263113,0.5768423157684232,63,False,10000,0.8301682692307693,0.37564942617866004,4
Attention deficit-hyperactivity disorder,adhd,broad,18,Olfactory R,-0.6806742154161145,0.9714437647144376,0.7372262773722628,0.9708833627915404,0.26277372262773724,100,False,10000,0.47650240384615383,0.46881009615384617,2
Attention deficit-hyperactivity disorder,adhd,broad,19,Frontal Sup Medial L,0.33534915319053277,0.8964651921904584,0.38576142385761425,0.9062577613206422,0.6142385761423858,56,False,10000,0.7024813895781638,0.31124670440446656,6
Attention deficit-hyperactivity disorder,adhd,broad,20,Frontal Sup Medial R,0.3247190478082125,0.8964651921904584,0.3752624737526247,0.9062577613206422,0.6247375262473753,55,False,10000,0.6905048076923077,0.07512019230769229,2
Attention deficit-hyperactivity disorder,adhd,broad,21,Frontal Med Orb L,0.7499991143670371,0.8964651921904584,0.24017598240175983,0.9062577613206422,0.7598240175982401,34,False,10000,0.6668734491315137,0.2704094292803969,6
Attention deficit-hyperactivity disorder,adhd,broad,22,Frontal Med Orb R,0.8356671408012376,0.8906382089063821,0.2074792520747925,0.9062577613206422,0.7925207479252074,30,False,10000,0.8958533653846155,0.06508413461538465,2
Attention deficit-hyperactivity disorder,adhd,broad,23,Rectus L,1.573435713408112,0.6909166226234519,0.07989201079892011,0.7875069635893553,0.92010798920108,14,False,10000,0.9230769230769231,0.045116702853598145,6
Attention deficit-hyperactivity disorder,adhd,broad,24,Rectus R,2.212804534014157,0.6909166226234519,0.0197980201979802,0.7761723827617238,0.9802019798020198,2,False,10000,0.9805889423076923,0.004026442307692335,2
Attention deficit-hyperactivity disorder,adhd,broad,25,OFCmed L,0.6074970921821253,0.8964651921904584,0.26307369263073693,0.9062577613206422,0.7369263073692631,36,False,10000,0.8812655086848635,0.09623623604218356,6
Attention deficit-hyperactivity disorder,adhd,broad,26,OFCmed R,1.5304402667354875,0.6909166226234519,0.05069493050694931,0.7761723827617238,0.9493050694930507,4,False,10000,0.9806490384615385,0.0037259615384616085,2
Attention deficit-hyperactivity disorder,adhd,broad,27,OFCant L,0.4748446580435237,0.8964651921904584,0.34566543345665435,0.9062577613206422,0.6543345665433457,50,False,10000,0.9607940446650125,0.34851116625310175,6
Attention deficit-hyperactivity disorder,adhd,broad,28,OFCant R,1.0227650520455287,0.8778777294684325,0.1476852314768523,0.8735953990807815,0.8523147685231477,23,False,10000,0.8522836538461538,0.0554086538461539,2
Attention deficit-hyperactivity disorder,adhd,broad,29,OFCpost L,0.9047043039372271,0.8778777294684325,0.17428257174282571,0.8735953990807815,0.8257174282571743,26,False,10000,0.9285359801488834,0.23765508684863534,6
Attention deficit-hyperactivity disorder,adhd,broad,30,OFCpost R,-0.33108182940166064,0.9714437647144376,0.6262373762623737,0.9708833627915404,0.37376262373762625,87,False,10000,0.8492788461538461,0.05697115384615381,2
Attention deficit-hyperactivity disorder,adhd,broad,31,OFClat L,0.6018209133514535,0.8964651921904584,0.27887211278872115,0.9062577613206422,0.7211278872112789,38,False,10000,0.7846153846153847,0.2587468982630272,4
Attention deficit-hyperactivity disorder,adhd,broad,32,OFClat R,-0.3637830399092039,0.9714437647144376,0.6371362863713629,0.9708833627915404,0.3628637136286371,88,False,10000,0.8254807692307693,0.012980769230769185,2
Attention deficit-hyperactivity disorder,adhd,broad,33,Insula L,-0.9391240209132805,0.9714437647144376,0.8473152684731526,0.9708833627915404,0.15268473152684736,112,False,10000,0.4884615384615385,0.24675965415632756,6
Attention deficit-hyperactivity disorder,adhd,broad,34,Insula R,-0.6799797961280016,0.9714437647144376,0.7955204479552045,0.9708833627915404,0.2044795520447955,108,False,10000,0.6734375,0.12656250000000013,2
Attention deficit-hyperactivity disorder,adhd,broad,37,Cingulate Mid L,-1.3924862344393392,0.9714437647144376,0.9314068593140686,0.9708833627915404,0.06859314068593136,132,False,10000,0.3620347394540943,0.060479024503722056,6
Attention deficit-hyperactivity disorder,adhd,broad,38,Cingulate Mid R,-1.1698120637741667,0.9714437647144376,0.892010798920108,0.9708833627915404,0.10798920107989196,123,False,10000,0.2844951923076923,0.19987980769230773,2
Attention deficit-hyperactivity disorder,adhd,broad,39,Cingulate Post L,2.6800347612238933,0.5105489451054894,0.014098590140985901,0.7761723827617238,0.9859014098590141,1,False,10000,0.8870967741935484,0.11887019230769236,5
