gene_set,ontology,term_id,term_name,overlap,gene_count,background_count,effect_size,p_value,fdr,genes
stringent,REAC,R-HSA-373755,Semaphorin interactions,1,34,63,7.081699346405229,0.13208158645191884,0.1885439440191513,FYN
stringent,REAC,R-HSA-446203,Asparagine N-linked glycosylation,2,34,287,3.109038737446198,0.13503384854193348,0.19034843944233573,ALG10;SEC23IP
stringent,REAC,R-HSA-204005,COPII-mediated vesicle transport,1,34,65,6.863800904977375,0.13598427300739582,0.19034843944233573,SEC23IP
stringent,REAC,R-HSA-199991,Membrane Trafficking,3,34,574,2.3317790530846487,0.13639941649878604,0.19034843944233573,SH3GL2;HIP1R;SEC23IP
stringent,REAC,R-HSA-382551,Transport of small molecules,3,34,576,2.3236825980392157,0.13742648341445962,0.19036112887780704,CLCN3;SLC2A13;SLC50A1
stringent,REAC,R-HSA-6806834,Signaling by MET,1,34,69,6.465899403239557,0.14373861337408322,0.19764059338936443,SH3GL2
stringent,REAC,R-HSA-1474290,Collagen formation,1,34,70,6.373529411764706,0.14566661914529394,0.19882961883335742,CTSB
stringent,REAC,R-HSA-1980143,Signaling by NOTCH1,1,34,71,6.283761391880695,0.1475904111148985,0.19999570201801467,CNTN1
stringent,REAC,R-HSA-5653656,Vesicle-mediated transport,3,34,603,2.2196371085747733,0.15155666864839526,0.20389278444064687,SH3GL2;HIP1R;SEC23IP
stringent,REAC,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",1,34,74,6.029014308426072,0.15333659343335354,0.20481387837169365,ALG10
stringent,REAC,R-HSA-1280218,Adaptive Immune System,3,34,623,2.1483807005948448,0.16232402916027872,0.21293169264255457,SH3GL2;CTSB;FYN
stringent,REAC,R-HSA-2672351,Stimuli-sensing channels,1,34,79,5.647431124348474,0.16283011790312996,0.21293169264255457,CLCN3
stringent,REAC,R-HSA-2559580,Oxidative Stress Induced Senescence,1,34,79,5.647431124348474,0.16283011790312996,0.21293169264255457,MAP4K4
stringent,REAC,R-HSA-4420097,VEGFA-VEGFR2 Pathway,1,34,87,5.128127112914131,0.17780523757615632,0.22930744432235334,FYN
stringent,REAC,R-HSA-2682334,EPH-Ephrin signaling,1,34,87,5.128127112914131,0.17780523757615632,0.22930744432235334,FYN
stringent,REAC,R-HSA-428157,Sphingolipid metabolism,1,34,88,5.06985294117647,0.1796587465220793,0.23011086027143035,GALC
stringent,REAC,R-HSA-449147,Signaling by Interleukins,2,34,346,2.578884733083985,0.1813888567035179,0.23074636873168602,FYN;IRS2
stringent,REAC,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,1,34,93,4.797280202403543,0.18886562584278319,0.2370326982053722,SH3GL2
stringent,REAC,R-HSA-202733,Cell surface interactions at the vascular wall,1,34,93,4.797280202403543,0.18886562584278319,0.2370326982053722,FYN
stringent,REAC,R-HSA-194138,Signaling by VEGF,1,34,95,4.696284829721362,0.19252022696022056,0.2400085496104083,FYN
stringent,REAC,R-HSA-6798695,Neutrophil degranulation,2,34,368,2.4247122762148337,0.19927684008722849,0.24578387520822417,FCGR2A;CTSB
stringent,REAC,R-HSA-983705,Signaling by the B Cell Receptor (BCR),1,34,99,4.506535947712418,0.19978154562379719,0.24578387520822417,FYN
stringent,REAC,R-HSA-6805567,Keratinization,1,34,102,4.3739907727797,0.20518590276352022,0.2507827700443025,PKP2
stringent,REAC,R-HSA-1474228,Degradation of the extracellular matrix,1,34,103,4.331524842946887,0.20697947011641318,0.25133221371278747,CTSB
stringent,REAC,R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,1,34,110,4.055882352941176,0.21942490794372743,0.26472553409985183,MCCC1
stringent,REAC,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2,34,398,2.2419450192137154,0.22401375221456513,0.26852930553925436,FYN;IRS2
stringent,REAC,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,1,34,115,3.879539641943734,0.22819822484650387,0.2718029811866001,FYN
stringent,REAC,R-HSA-5621481,C-type lectin receptors (CLRs),1,34,116,3.8460953346855984,0.22994136689215405,0.2721457949926127,FYN
stringent,REAC,R-HSA-162909,Host Interactions of HIV factors,1,34,119,3.7491349480968856,0.23514789704797673,0.2765575896098846,FYN
stringent,REAC,R-HSA-1500931,Cell-Cell communication,1,34,126,3.5408496732026147,0.24716394477133263,0.288872860451495,FYN
stringent,REAC,R-HSA-168249,Innate Immune System,3,34,781,1.7137531068765535,0.25423388117138146,0.2952902843419151,FCGR2A;CTSB;FYN
stringent,REAC,R-HSA-453279,Mitotic G1 phase and G1/S transition,1,34,134,3.32945566286216,0.2606722704294272,0.2990534636214901,DYRK1A
stringent,REAC,R-HSA-8978868,Fatty acid metabolism,1,34,134,3.32945566286216,0.2606722704294272,0.2990534636214901,ELOVL7
stringent,REAC,R-HSA-2559583,Cellular Senescence,1,34,138,3.2329497016197783,0.26733791598339435,0.3048304285908216,MAP4K4
stringent,REAC,R-HSA-168898,Toll-like Receptor Cascades,1,34,141,3.1641635377555275,0.27229883460592674,0.3086009375980886,CTSB
stringent,REAC,R-HSA-73887,Death Receptor Signaling,1,34,142,3.1418806959403476,0.2739452173330626,0.3086009375980886,SPPL2B
stringent,REAC,R-HSA-983712,Ion channel transport,1,34,144,3.0982434640522873,0.2772271438850121,0.3104007468957692,CLCN3
stringent,REAC,R-HSA-199977,ER to Golgi Anterograde Transport,1,34,145,3.0768762677484784,0.2788627030935253,0.3104007468957692,SEC23IP
stringent,REAC,R-HSA-5663205,Infectious disease,3,34,874,1.531397227083053,0.31178019969164616,0.34498755823868543,SH3GL2;FCGR2A;FYN
stringent,REAC,R-HSA-196854,Metabolism of vitamins and cofactors,1,34,169,2.639923424991298,0.3170557814410867,0.3487613595851954,MCCC1
stringent,REAC,R-HSA-948021,Transport to the Golgi and subsequent modification,1,34,174,2.5640635564570653,0.32476183008840903,0.35514890190954673,SEC23IP
stringent,REAC,R-HSA-157118,Signaling by NOTCH,1,34,184,2.4247122762148337,0.33992155740303087,0.36956587926957424,CNTN1
stringent,REAC,R-HSA-5668914,Diseases of metabolism,1,34,195,2.2879336349924584,0.3562157329883553,0.38504243970417595,MCCC1
stringent,REAC,R-HSA-76002,"Platelet activation, signaling and aggregation",1,34,208,2.14493778280543,0.3749695138658639,0.4029844775454974,FYN
stringent,REAC,R-HSA-1280215,Cytokine Signaling in Immune system,2,34,587,1.5200921936065739,0.3810274765122213,0.4071550749016308,FYN;IRS2
stringent,REAC,R-HSA-162906,HIV Infection,1,34,214,2.084799340296866,0.38344522152839006,0.40741054787391445,FYN
stringent,REAC,R-HSA-112315,Transmission across Chemical Synapses,1,34,223,2.0006594566077553,0.3959499815718707,0.4183200370279086,RIMS1
stringent,REAC,R-HSA-556833,Metabolism of lipids,2,34,610,1.4627772420443588,0.399556136029215,0.41936923996618436,GALC;ELOVL7
stringent,REAC,R-HSA-1474244,Extracellular matrix organization,1,34,227,1.9654055454781032,0.4014283099141551,0.41936923996618436,CTSB
stringent,REAC,R-HSA-71291,Metabolism of amino acids and derivatives,1,34,302,1.4773081417997664,0.4956517600079505,0.514927106230482,MCCC1
stringent,REAC,R-HSA-112316,Neuronal System,1,34,349,1.2783583347379066,0.5471819041350955,0.5653205307915075,RIMS1
stringent,REAC,R-HSA-69278,"Cell Cycle, Mitotic",1,34,451,0.9892395982783356,0.6420437938264638,0.6596823595909271,DYRK1A
stringent,REAC,R-HSA-109582,Hemostasis,1,34,466,0.9573971219389042,0.6542546272578207,0.6685552748481556,FYN
stringent,REAC,R-HSA-1640170,Cell Cycle,1,34,558,0.7995467004005904,0.7207666302419207,0.7325182600828215,DYRK1A
stringent,REAC,R-HSA-2262752,Cellular responses to stress,1,34,686,0.6503601440576231,0.7930374460775538,0.8016108238729869,MAP4K4
stringent,REAC,R-HSA-8953897,Cellular responses to stimuli,1,34,698,0.6391791673689533,0.7987952449591957,0.8030898430503742,MAP4K4
stringent,REAC,R-HSA-9824446,Viral Infection Pathways,1,34,712,0.6266110376734964,0.8053163026039343,0.8053163026039343,FYN
stringent,WP,WP2583,T cell receptor and co stimulatory signaling,2,34,21,42.49019607843137,0.0009970699442857641,0.08175973543143265,FYN;DYRK1A
stringent,WP,WP5346,8p23 1 copy number variation syndrome,2,34,41,21.763271162123385,0.0037856366426878762,0.13532620410957064,FCGR2A;CTSB
stringent,WP,WP585,Interferon type I signaling,2,34,50,17.845882352941178,0.005584572637289745,0.13532620410957064,FYN;IRS2
stringent,WP,WP2037,Prolactin signaling,2,34,68,13.121972318339099,0.010127088447321414,0.13532620410957064,FYN;IRS2
stringent,WP,WP3890,Nanomaterial induced inflammasome activation,1,34,6,74.3578431372549,0.013375538519397275,0.13532620410957064,CTSB
stringent,WP,WP2879,Farnesoid X receptor pathway,1,34,8,55.76838235294118,0.017795340167465933,0.13532620410957064,IRS2
stringent,WP,WP5031,Biotin metabolism including IMDs,1,34,9,49.5718954248366,0.01999802854120818,0.13532620410957064,MCCC1
stringent,WP,WP3935,Leptin insulin signaling overlap,1,34,11,40.55882352941176,0.024389031099627215,0.13532620410957064,IRS2
stringent,WP,WP4942,15q13 3 copy number variation syndrome,1,34,11,40.55882352941176,0.024389031099627215,0.13532620410957064,FYN
stringent,WP,WP5066,FOXA2 pathway,1,34,12,37.17892156862745,0.026577365506713403,0.13532620410957064,IRS2
stringent,WP,WP3915,Angiopoietin like protein 8 regulatory pathway,2,34,114,7.827141382868937,0.02685899240535866,0.13532620410957064,MAP4K4;IRS2
stringent,WP,WP4318,Mitochondrial fission and fusion,1,34,13,34.31900452488688,0.028760935446198253,0.13532620410957064,SH3GL2
stringent,WP,WP4884,Pathogenesis of SARS CoV 2 mediated by nsp9 nsp10 complex,1,34,13,34.31900452488688,0.028760935446198253,0.13532620410957064,FYN
stringent,WP,WP2858,Ectoderm differentiation,2,34,119,7.498269896193771,0.029075338711166025,0.13532620410957064,FYN;TOX3
stringent,WP,WP5580,HLA C allotypes interactions with KIR on dNK cells,1,34,14,31.86764705882353,0.030939750977659664,0.13532620410957064,FYN
stringent,WP,WP2380,Brain derived neurotrophic factor BDNF signaling,2,34,129,6.917008663930688,0.03371945547288641,0.13532620410957064,FYN;IRS2
stringent,WP,WP4153,Degradation pathway of sphingolipids including diseases,1,34,16,27.88419117647059,0.035283158951978894,0.13532620410957064,GALC
stringent,WP,WP5101,Congenital generalized lipodystrophy,1,34,16,27.88419117647059,0.035283158951978894,0.13532620410957064,FYN
stringent,WP,WP5576,Killer cell immunoglobulin like receptors and human leukocyte antigen C pathway,1,34,17,26.243944636678197,0.03744777141126967,0.13532620410957064,FYN
stringent,WP,WP4537,Hippo YAP signaling,1,34,17,26.243944636678197,0.03744777141126967,0.13532620410957064,MAP4K4
stringent,WP,WP4961,STING pathway in Kawasaki like disease and COVID 19,1,34,17,26.243944636678197,0.03744777141126967,0.13532620410957064,FCGR2A
stringent,WP,WP5181,Roles of ceramides in development of insulin resistance,1,34,17,26.243944636678197,0.03744777141126967,0.13532620410957064,IRS2
stringent,WP,WP3599,Transcription factor regulation in adipogenesis,1,34,18,24.7859477124183,0.03960766949548409,0.13532620410957064,IRS2
stringent,WP,WP205,IL7 signaling,1,34,18,24.7859477124183,0.03960766949548409,0.13532620410957064,FYN
stringent,WP,WP481,Insulin signaling,2,34,146,6.1116035455278,0.042227527790748495,0.13850629115365506,MAP4K4;IRS2
stringent,WP,WP5292,Glycosphingolipid metabolism,1,34,21,21.245098039215684,0.0460591769668254,0.14526355812614164,GALC
stringent,WP,WP4357,NRF2 ARE regulation,1,34,22,20.27941176470588,0.04820031691818057,0.1463861476774373,FYN
stringent,WP,WP4686,Leucine isoleucine and valine metabolism,1,34,24,18.589460784313726,0.05246861229775393,0.1483595244281318,MCCC1
stringent,WP,WP581,EPO receptor signaling,1,34,24,18.589460784313726,0.05246861229775393,0.1483595244281318,IRS2
stringent,WP,WP5115,Network map of SARS CoV 2 signaling,2,34,179,4.984883338810384,0.0607304320507054,0.1659965142719281,CTSB;FYN
stringent,WP,WP3995,Prion disease pathway,1,34,29,15.384381338742394,0.06305823288123194,0.16679919665358126,FYN
stringent,WP,WP49,IL2 signaling,1,34,31,14.391840607210625,0.06726183924814662,0.16713547934387946,FYN
stringent,WP,WP2203,Thymic stromal lymphopoietin TSLP signaling,1,34,31,14.391840607210625,0.06726183924814662,0.16713547934387946,FYN
stringent,WP,WP5598,Sodium channel in epilepsy,1,34,32,13.942095588235295,0.06935677236121066,0.16727221569468453,FYN
stringent,WP,WP244,Alpha 6 beta 4 signaling,1,34,33,13.519607843137255,0.07144713833463465,0.16739043838400117,IRS2
stringent,WP,WP4534,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,1,34,38,11.740712074303406,0.08183079836480066,0.18135474232199064,MAP4K4
stringent,WP,WP2332,IL11 signaling,1,34,38,11.740712074303406,0.08183079836480066,0.18135474232199064,FYN
stringent,WP,WP286,IL3 signaling,1,34,40,11.153676470588236,0.08595262882935441,0.18212528751367407,FYN
stringent,WP,WP4747,Netrin UNC5B signaling,1,34,41,10.881635581061692,0.08800680363402104,0.18212528751367407,FYN
stringent,WP,WP2882,Nuclear receptors meta pathway,2,34,223,4.001318913215511,0.08884160366520687,0.18212528751367407,IRS2;SLC2A13
stringent,WP,WP5574,Oligodendrocyte development,1,34,44,10.13970588235294,0.09414248026205707,0.18341071214306456,CNTN1
stringent,WP,WP395,IL4 signaling,1,34,45,9.91437908496732,0.09617878807502167,0.18341071214306456,IRS2
stringent,WP,WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,1,34,45,9.91437908496732,0.09617878807502167,0.18341071214306456,FYN
stringent,WP,WP2267,Synaptic vesicle pathway,1,34,48,9.294730392156863,0.10226109021809365,0.19002075345673952,RIMS1
stringent,WP,WP304,Kit receptor signaling,1,34,49,9.105042016806722,0.10427968177503999,0.19002075345673952,FYN
stringent,WP,WP2272,Pathogenic Escherichia coli infection,1,34,51,8.7479815455594,0.10830365724516167,0.19245410431225216,FYN
stringent,WP,WP5362,TAR syndrome,1,34,52,8.57975113122172,0.11030905978872989,0.19245410431225216,CLCN3
stringent,WP,WP2572,Primary focal segmental glomerulosclerosis FSGS ,1,34,56,7.966911764705882,0.11828698515078925,0.19794964861968814,FYN
stringent,WP,WP5153,N glycan biosynthesis,1,34,56,7.966911764705882,0.11828698515078925,0.19794964861968814,ALG10
stringent,WP,WP5180,DYRK1A involvement regarding cell proliferation in brain development,1,34,58,7.692190669371197,0.1222498662246447,0.20048978060841732,DYRK1A
stringent,WP,WP2118,Arrhythmogenic right ventricular cardiomyopathy,1,34,62,7.1959203036053125,0.13012383245068246,0.2092187109991365,PKP2
stringent,WP,WP69,T cell receptor signaling,1,34,65,6.863800904977375,0.13598427300739582,0.21232304756880138,FYN
stringent,WP,WP5098,T cell activation SARS CoV 2,1,34,68,6.560986159169549,0.1418063848517974,0.21232304756880138,FYN
stringent,WP,WP2034,Leptin signaling,1,34,69,6.465899403239557,0.14373861337408322,0.21232304756880138,FYN
stringent,WP,WP5289,Axon guidance,1,34,69,6.465899403239557,0.14373861337408322,0.21232304756880138,FYN
stringent,WP,WP3925,Amino acid metabolism,1,34,70,6.373529411764706,0.14566661914529394,0.21232304756880138,MCCC1
stringent,WP,WP4298,Acute viral myocarditis,1,34,71,6.283761391880695,0.1475904111148985,0.21232304756880138,FYN
stringent,WP,WP5561,Integrative Analysis of Treg Glial Interactions ,1,34,80,5.576838235294118,0.16471638536444838,0.23154371620617695,GALC
stringent,WP,WP23,B cell receptor signaling,1,34,81,5.5079883805374,0.16659852751420048,0.23154371620617695,FYN
stringent,WP,WP185,Integrin mediated cell adhesion,1,34,88,5.06985294117647,0.1796587465220793,0.24150847893131971,FYN
stringent,WP,WP2431,Spinal cord injury,1,34,88,5.06985294117647,0.1796587465220793,0.24150847893131971,FCGR2A
stringent,WP,WP5380,5q35 copy number variation,1,34,94,4.746245306633291,0.19069492862345094,0.25220942172778993,HIP1R
stringent,WP,WP2884,NRF2 pathway,1,34,99,4.506535947712418,0.19978154562379719,0.2600331228754186,SLC2A13
stringent,WP,WP4659,Gastrin signaling,1,34,104,4.28987556561086,0.20876910890680506,0.26748542078684395,FYN
stringent,WP,WP236,Adipogenesis,1,34,106,4.208934517203108,0.21233663416200244,0.26787083078898766,IRS2
stringent,WP,WP4217,Ebola virus infection in host,1,34,111,4.0193428722840485,0.2211872794909691,0.27139737681806886,CTSB
stringent,WP,WP5600,GABA and glutamate signalling in epileptogenesis,1,34,113,3.948204060385216,0.2247004439440723,0.27139737681806886,SH3GL2
stringent,WP,WP5541,BDNF signaling in neurodevelopment,1,34,115,3.879539641943734,0.22819822484650387,0.27139737681806886,IRS2
stringent,WP,WP2853,Endoderm differentiation,1,34,117,3.8132227249874306,0.23168068752761975,0.27139737681806886,TOX3
stringent,WP,WP4549,Fragile X syndrome,1,34,117,3.8132227249874306,0.23168068752761975,0.27139737681806886,FYN
stringent,WP,WP2857,Mesodermal commitment pathway,1,34,122,3.6569431051108965,0.2403202533134514,0.2775529686155354,TOX3
stringent,WP,WP4239,Epithelial to mesenchymal transition in colorectal cancer,1,34,127,3.512968967114405,0.24886549538475916,0.2834301475215313,PKP2
stringent,WP,WP4396,Nonalcoholic fatty liver disease,1,34,133,3.354489164086687,0.25899668432054873,0.2909277823874657,IRS2
stringent,WP,WP437,EGF EGFR signaling,1,34,151,2.954616283599533,0.28860088349254454,0.31980097900525206,SH3GL2
stringent,WP,WP3594,Circadian rhythm genes,1,34,164,2.720408895265423,0.30926440393862975,0.3381290816395685,DYRK1A
stringent,WP,WP306,Focal adhesion,1,34,172,2.593878248974008,0.3216895918673747,0.3470861385937464,FYN
stringent,WP,WP382,MAPK signaling,1,34,209,2.1346749226006194,0.3763899427495319,0.40083084812287817,MAP4K4
stringent,WP,WP5124,Alzheimer 39 s disease,1,34,230,1.939769820971867,0.4055053784973619,0.42090431692131236,IRS2
stringent,WP,WP2059,Alzheimer 39 s disease and miRNA effects,1,34,230,1.939769820971867,0.4055053784973619,0.42090431692131236,IRS2
stringent,WP,WP3932,Focal adhesion PI3K Akt mTOR signaling,1,34,249,1.791755256319395,0.4307078574902891,0.44147555392754634,IRS2
stringent,WP,WP5087,Pleural mesothelioma,1,34,361,1.2358644288740428,0.5594965612624176,0.5664039262162747,MAP4K4
stringent,WP,WP3888,VEGFA VEGFR2 signaling,1,34,387,1.1528347773217813,0.585073421834835,0.585073421834835,FYN
weighted,REAC,R-HSA-8857538,PTK6 promotes HIF1A stabilization,2,123,5,49.33008130081301,0.0006418536613019646,0.18928983686873083,GPNMB;LRRK2
weighted,REAC,R-HSA-198203,PI3K/AKT activation,2,123,7,35.23577235772358,0.001333624064272964,0.18928983686873083,IRS2;PIK3CA
weighted,REAC,R-HSA-9029558,NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,2,123,7,35.23577235772358,0.001333624064272964,0.18928983686873083,FASN;NRIP1
weighted,REAC,R-HSA-2029481,FCGR activation,2,123,8,30.831300813008138,0.0017687374861566115,0.18928983686873083,FCGR2A;FYN
weighted,REAC,R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,5,123,110,5.605691056910569,0.0020069443470521853,0.18928983686873083,MCCC1;FASN;PARP9;CD38;PRSS3
weighted,REAC,R-HSA-5673001,RAF/MAP kinase cascade,7,123,230,3.7533757511488157,0.002699286521746302,0.18928983686873083,FYN;IRS2;DLG2;CAMK2D;ITGA2B;PIK3CA;BCL2L1
weighted,REAC,R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),2,123,10,24.665040650406507,0.002812578468106896,0.18928983686873083,IRS2;PIK3CA
weighted,REAC,R-HSA-5684996,MAPK1/MAPK3 signaling,7,123,233,3.705049024739174,0.002900993668486296,0.18928983686873083,FYN;IRS2;DLG2;CAMK2D;ITGA2B;PIK3CA;BCL2L1
weighted,REAC,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,4,123,77,6.406504065040652,0.0035309204314532775,0.2047933850242901,FCGR2A;FYN;PIK3CA;NCKIPSD
weighted,REAC,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,2,123,12,20.55420054200542,0.004081583263175725,0.20850878211302828,FYN;PIK3CA
weighted,REAC,R-HSA-189200,Cellular hexose transport,2,123,14,17.61788617886179,0.005568324418981282,0.20850878211302828,SLC50A1;SLC45A3
weighted,REAC,R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants,2,123,14,17.61788617886179,0.005568324418981282,0.20850878211302828,PIK3CA;BCL2L1
weighted,REAC,R-HSA-1483249,Inositol phosphate metabolism,3,123,45,8.221680216802168,0.005760637494257121,0.20850878211302828,ITPKB;IP6K2;MTMR7
weighted,REAC,R-HSA-5683057,MAPK family signaling cascades,7,123,265,3.2576468783555756,0.005845189508587174,0.20850878211302828,FYN;IRS2;DLG2;CAMK2D;ITGA2B;PIK3CA;BCL2L1
weighted,REAC,R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",2,123,15,16.44336043360434,0.006391073781242246,0.20850878211302828,FYN;PIK3CA
weighted,REAC,R-HSA-9669938,Signaling by KIT in disease,2,123,15,16.44336043360434,0.006391073781242246,0.20850878211302828,FYN;PIK3CA
weighted,REAC,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,3,123,48,7.707825203252033,0.0068992037903840295,0.21184613991649787,FYN;IRS2;PIK3CA
weighted,REAC,R-HSA-389357,CD28 dependent PI3K/Akt signaling,2,123,17,14.508847441415591,0.008190880986139239,0.2154726732408307,FYN;PIK3CA
weighted,REAC,R-HSA-3238698,WNT ligand biogenesis and trafficking,2,123,18,13.702800361336948,0.00916619142283762,0.2154726732408307,TMED5;WNT3
weighted,REAC,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,2,123,18,13.702800361336948,0.00916619142283762,0.2154726732408307,DLG2;CAMK2D
weighted,REAC,R-HSA-187037,Signaling by NTRK1 (TRKA),4,123,107,4.610287972038599,0.01118904822488274,0.2154726732408307,SH3GL2;RIT2;IRS2;PIK3CA
weighted,REAC,R-HSA-912631,Regulation of signaling by CBL,2,123,20,12.332520325203253,0.01126333666490998,0.2154726732408307,FYN;PIK3CA
weighted,REAC,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",2,123,20,12.332520325203253,0.01126333666490998,0.2154726732408307,DLG2;CAMK2D
weighted,REAC,R-HSA-2424491,DAP12 signaling,2,123,20,12.332520325203253,0.01126333666490998,0.2154726732408307,FYN;PIK3CA
weighted,REAC,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,2,123,20,12.332520325203253,0.01126333666490998,0.2154726732408307,DLG2;CAMK2D
weighted,REAC,R-HSA-373760,L1CAM interactions,4,123,108,4.56760012044565,0.011548187905702537,0.2154726732408307,SH3GL2;CNTN1;ITGA2B;ANK2
weighted,REAC,R-HSA-196854,Metabolism of vitamins and cofactors,5,123,169,3.6486746524269975,0.012184048032700807,0.2154726732408307,MCCC1;FASN;PARP9;CD38;PRSS3
weighted,REAC,R-HSA-2029485,Role of phospholipids in phagocytosis,2,123,21,11.745257452574526,0.012383486967863833,0.2154726732408307,FCGR2A;PIK3CA
weighted,REAC,R-HSA-9006335,Signaling by Erythropoietin,2,123,21,11.745257452574526,0.012383486967863833,0.2154726732408307,IRS2;PIK3CA
weighted,REAC,R-HSA-9620244,Long-term potentiation,2,123,21,11.745257452574526,0.012383486967863833,0.2154726732408307,DLG2;CAMK2D
weighted,REAC,R-HSA-9824439,Bacterial Infection Pathways,3,123,61,6.065173930427829,0.013306135416658774,0.2210384500255533,SH3GL2;SV2C;KPNA1
weighted,REAC,R-HSA-373753,Nephrin family interactions,2,123,22,11.21138211382114,0.013550249809995604,0.2210384500255533,FYN;PIK3CA
weighted,REAC,R-HSA-389356,Co-stimulation by CD28,2,123,25,9.866016260162603,0.01732209557820514,0.2438040011889501,FYN;PIK3CA
weighted,REAC,R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,2,123,25,9.866016260162603,0.01732209557820514,0.2438040011889501,DLG2;CAMK2D
weighted,REAC,R-HSA-166520,Signaling by NTRKs,4,123,124,3.9782323629687912,0.018325819389890995,0.2438040011889501,SH3GL2;RIT2;IRS2;PIK3CA
weighted,REAC,R-HSA-9682385,FLT3 signaling in disease,2,123,26,9.486554096310195,0.018667240122260873,0.2438040011889501,PIK3CA;BCL2L1
weighted,REAC,R-HSA-196807,Nicotinate metabolism,2,123,26,9.486554096310195,0.018667240122260873,0.2438040011889501,PARP9;CD38
weighted,REAC,R-HSA-2172127,DAP12 interactions,2,123,27,9.1352002408913,0.02005501214857255,0.2438040011889501,FYN;PIK3CA
weighted,REAC,R-HSA-109704,PI3K Cascade,2,123,27,9.1352002408913,0.02005501214857255,0.2438040011889501,IRS2;PIK3CA
weighted,REAC,R-HSA-399719,Trafficking of AMPA receptors,2,123,27,9.1352002408913,0.02005501214857255,0.2438040011889501,CAMK2D;NSF
weighted,REAC,R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",2,123,27,9.1352002408913,0.02005501214857255,0.2438040011889501,CAMK2D;NSF
weighted,REAC,R-HSA-114604,GPVI-mediated activation cascade,2,123,27,9.1352002408913,0.02005501214857255,0.2438040011889501,FYN;PIK3CA
weighted,REAC,R-HSA-2219528,PI3K/AKT Signaling in Cancer,3,123,72,5.138550135501355,0.020683747233189186,0.2438040011889501,FYN;IRS2;PIK3CA
weighted,REAC,R-HSA-1280215,Cytokine Signaling in Immune system,10,123,587,2.1009404301879475,0.021030253499006373,0.2438040011889501,FYN;IRS2;CAMK2D;PIK3CA;SNCA;KPNA1;BCL2L1;RORA;CTF1;IP6K2
weighted,REAC,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",3,123,73,5.068159037754762,0.02144542864519428,0.2438040011889501,FYN;IRS2;PIK3CA
weighted,REAC,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,2,123,28,8.808943089430896,0.0214846437829343,0.2438040011889501,FYN;PIK3CA
weighted,REAC,R-HSA-112399,IRS-mediated signalling,2,123,30,8.22168021680217,0.024466461637201183,0.257334239306039,IRS2;PIK3CA
weighted,REAC,R-HSA-75105,Fatty acyl-CoA biosynthesis,2,123,31,7.9564647259375825,0.026017159064717573,0.257334239306039,ELOVL7;FASN
weighted,REAC,R-HSA-9664323,FCGR3A-mediated IL10 synthesis,2,123,31,7.9564647259375825,0.026017159064717573,0.257334239306039,FCGR2A;FYN
weighted,REAC,R-HSA-556833,Metabolism of lipids,10,123,610,2.021724643475943,0.026547117680310955,0.257334239306039,GALC;ELOVL7;PIK3CA;FASN;HSD3B7;MED13;RORA;CERS6;MTMR7;ACBD7
weighted,REAC,R-HSA-76002,"Platelet activation, signaling and aggregation",5,123,208,2.9645481550969355,0.027201713474357406,0.257334239306039,FYN;ITGA2B;PIK3CA;P2RY12;DGKQ
weighted,REAC,R-HSA-199418,Negative regulation of the PI3K/AKT network,3,123,80,4.62469512195122,0.02720356752327882,0.257334239306039,FYN;IRS2;PIK3CA
weighted,REAC,R-HSA-9607240,FLT3 Signaling,2,123,32,7.7078252032520345,0.027606738316356672,0.257334239306039,FYN;PIK3CA
weighted,REAC,R-HSA-1433557,Signaling by SCF-KIT,2,123,32,7.7078252032520345,0.027606738316356672,0.257334239306039,FYN;PIK3CA
weighted,REAC,R-HSA-2428924,IGF1R signaling cascade,2,123,32,7.7078252032520345,0.027606738316356672,0.257334239306039,IRS2;PIK3CA
