region_id,region,regional_weighted_score,contribution_rank,gene,expression,l2g_score,weighted_contribution,normalized_contribution
144,Thal PuI R,0.5455636151710573,99,MTF2,0.3347867189021229,0.1314258724451065,0.0009393159895015444,0.0017217350339740472
144,Thal PuI R,0.5455636151710573,100,ARL17A,0.5838661016851519,0.0748985931277275,0.0009335757175350151,0.0017112133059722092
144,Thal PuI R,0.5455636151710573,101,DCAF16,0.5416668550767731,0.0746670886874198,0.0008634239783087177,0.001582627496223328
144,Thal PuI R,0.5455636151710573,102,UBOX5,0.4489048734657034,0.0885050073266029,0.0008481736731752686,0.0015546741930532338
144,Thal PuI R,0.5455636151710573,103,BIN3,0.5467489808539363,0.0713214352726936,0.00083247400677711,0.0015258972255986943
144,Thal PuI R,0.5455636151710573,104,NTPCR,0.6681709242373057,0.0572280026972293,0.0008163168998058892,0.0014962817847556406
144,Thal PuI R,0.5455636151710573,105,ARIH2,0.6627561804633981,0.0570767857134342,0.0008075620830718603,0.0014802344962441371
144,Thal PuI R,0.5455636151710573,106,METTL13,0.5226273327643762,0.0712111964821815,0.0007945166948375722,0.0014563227325716315
144,Thal PuI R,0.5455636151710573,107,SNX20,0.2857285642697061,0.1277837306261062,0.0007794564362550863,0.0014287177784220336
144,Thal PuI R,0.5455636151710573,108,PRSS3,0.6476592693492105,0.0544609166681766,0.0007529985813060268,0.0013802214084051953
144,Thal PuI R,0.5455636151710573,109,CERS6,0.4689186428690737,0.0747304856777191,0.0007480970283345865,0.001371237024485268
144,Thal PuI R,0.5455636151710573,110,NOL4,0.5823999610837034,0.0601187869906425,0.0007474706974816856,0.0013700889808190779
144,Thal PuI R,0.5455636151710573,111,CNOT7,0.3644938223720164,0.0932418778538703,0.0007255440901583692,0.0013298982373134989
144,Thal PuI R,0.5455636151710573,112,WDR6,0.5905497766251939,0.0575480684638023,0.0007255208314863826,0.0013298556049396752
144,Thal PuI R,0.5455636151710573,113,FOXS1,0.4659314070396413,0.0717954486608505,0.0007141369841912615,0.0013089893906640918
144,Thal PuI R,0.5455636151710573,114,RPP38,0.4687484659875788,0.0709610506892204,0.0007101049208213694,0.001301598752326475
144,Thal PuI R,0.5455636151710573,115,ZDHHC2,0.5674562557969351,0.0558798909187316,0.0006769406019690591,0.0012408096565545514
144,Thal PuI R,0.5455636151710573,116,ANK2,0.4719721813562643,0.0663385838270187,0.00066841351581802,0.0012251797906435605
144,Thal PuI R,0.5455636151710573,117,DCUN1D1,0.186500534820162,0.163753792643547,0.0006519797008047393,0.0011950571531430226
144,Thal PuI R,0.5455636151710573,118,CNTLN,0.4345453568578628,0.0592545457184314,0.0005496919945598181,0.001007567182403589
144,Thal PuI R,0.5455636151710573,119,B3GALT1,0.3631655928275493,0.0701578333973884,0.0005439305977604779,0.0009970067332843167
144,Thal PuI R,0.5455636151710573,120,COX4I2,0.2628702440403863,0.0888595879077911,0.0004986643814717814,0.0009140352611591023
144,Thal PuI R,0.5455636151710573,121,CCDC90B,0.3924985696942732,0.0561612658202648,0.00047058447109592233,0.000862565717379034
