region_id,region_name,gene_set_version,observed_score,random_mean,random_std,z_score,number_random_equal_or_greater,empirical_p,fdr_p,effect_size,n_permutations,inference_scope
48,Calcarine R,broad,0.5028492952068573,0.48139556499123576,0.01536598534013619,1.3961831760690315,814,0.08149185081491851,0.5622937706229377,0.021453730215621525,10000,gene-set permutation significance; not a spatially independent test
161,SN pc L,broad,0.5333927649823768,0.5131609064698219,0.015381687108669438,1.3153211588312526,939,0.09399060093990601,0.6176525204622394,0.020231858512554823,10000,gene-set permutation significance; not a spatially independent test
128,Thal VL R,broad,0.5281701056429762,0.5181853074967862,0.007735644603073379,1.2907519228873379,996,0.09969003099690031,0.6253283762532839,0.009984798146190021,10000,gene-set permutation significance; not a spatially independent test
59,Fusiform L,broad,0.5016732614883413,0.4939674801468849,0.006262398407246902,1.2304840478592427,1124,0.11248875112488751,0.6434245464342455,0.007705781341456441,10000,gene-set permutation significance; not a spatially independent test
37,Cingulate Mid L,broad,0.5086396789077758,0.5019144884139299,0.005652452978337971,1.189782651818424,1164,0.11648835116488351,0.6434245464342455,0.006725190493845901,10000,gene-set permutation significance; not a spatially independent test
46,Amygdala R,broad,0.4744199993498061,0.4568447256267071,0.015047050381792682,1.1680211920048835,1206,0.12068793120687932,0.6434245464342455,0.017575273723099027,10000,gene-set permutation significance; not a spatially independent test
11,Frontal Inf Orb 2 L,broad,0.5242031159035322,0.5172530226022005,0.006065955102764882,1.1457541613131619,1245,0.12458754124587541,0.6434245464342455,0.006950093301331672,10000,gene-set permutation significance; not a spatially independent test
69,Angular L,broad,0.51210617017441,0.5034415944576264,0.007611515682473933,1.138350898590986,1258,0.12588741125887412,0.6434245464342455,0.008664575716783585,10000,gene-set permutation significance; not a spatially independent test
63,Parietal Sup L,broad,0.512344726312697,0.5044788389593363,0.007247509079619752,1.0853228698229354,1404,0.1404859514048595,0.6923950462096646,0.00786588735336069,10000,gene-set permutation significance; not a spatially independent test
139,Thal LGN L,broad,0.5335024543312892,0.5229792115300894,0.010095240506760892,1.04239644356687,1498,0.1498850114988501,0.7132459167876316,0.010523242801199761,10000,gene-set permutation significance; not a spatially independent test
55,Occipital Mid L,broad,0.5165196946113555,0.5082826645553112,0.008382917899124454,0.982597009199454,1599,0.15998400159984003,0.714078592140786,0.008237030056044259,10000,gene-set permutation significance; not a spatially independent test
38,Cingulate Mid R,broad,0.4984536452038181,0.4928009481549263,0.005815234874550705,0.9720496541987912,1655,0.1655834416558344,0.714078592140786,0.005652697048891764,10000,gene-set permutation significance; not a spatially independent test
23,Rectus L,broad,0.5097585726320571,0.5010540378063917,0.009049427815594884,0.9618878677240716,1635,0.1635836416358364,0.714078592140786,0.008704534825665466,10000,gene-set permutation significance; not a spatially independent test
154,ACC pre R,broad,0.5341722630339706,0.5242432543873787,0.010514380266456388,0.944326569419215,1762,0.17628237176282371,0.7371808273718082,0.009929008646591853,10000,gene-set permutation significance; not a spatially independent test
136,Thal MDm R,broad,0.5138013877603812,0.5050369956821203,0.010326818505418818,0.848702054138154,1982,0.1982801719828017,0.7490679503478223,0.008764392078260852,10000,gene-set permutation significance; not a spatially independent test
83,Heschl L,broad,0.5263266544141402,0.5173311284184456,0.010675058933440762,0.8426675723086723,1956,0.19568043195680432,0.7490679503478223,0.008995525995694531,10000,gene-set permutation significance; not a spatially independent test
42,Hippocampus R,broad,0.5026697152122017,0.4950345404267311,0.00933337291902226,0.8180509716813544,2118,0.21187881211878812,0.7490679503478223,0.0076351747854706,10000,gene-set permutation significance; not a spatially independent test
66,Parietal Inf R,broad,0.5049385781089162,0.49708373408913614,0.010033300539601685,0.7828773780648527,2121,0.2121787821217878,0.7490679503478223,0.007854844019780038,10000,gene-set permutation significance; not a spatially independent test
137,Thal MDl L,broad,0.4961268226477405,0.484853869920969,0.014581158560228971,0.7731177656567818,2179,0.21797820217978203,0.7490679503478223,0.011272952726771479,10000,gene-set permutation significance; not a spatially independent test
