term_id,term_name,ontology,overlap,gene_count,background_count,effect_size,p_value,fdr,genes
GO:0031109,microtubule polymerization or depolymerization,GO:BP,3,123,124,2.9836742722265934,0.07979882794861971,0.27581271013500397,DYRK1A;SNCA;TPX2
GO:0006633,fatty acid biosynthetic process,GO:BP,3,123,124,2.9836742722265934,0.07979882794861971,0.27581271013500397,ELOVL7;FASN;SLC45A3
GO:0045785,positive regulation of cell adhesion,GO:BP,6,123,369,2.005287857756626,0.07981720850531954,0.27581271013500397,ITPKB;FYN;MAP4K4;PIK3CA;P2RY12;CYLD
GO:0097479,synaptic vesicle localization,GO:BP,2,123,58,4.2525932155873285,0.080394320609739,0.27581271013500397,SNCA;LRRK2
GO:0046513,ceramide biosynthetic process,GO:BP,2,123,58,4.2525932155873285,0.080394320609739,0.27581271013500397,CERS6;B3GALT1
GO:0043523,regulation of neuron apoptotic process,GO:BP,4,123,201,2.454232900537961,0.08089029545514166,0.27581271013500397,TOX3;PIK3CA;SNCA;BCL2L1
GO:1903039,positive regulation of leukocyte cell-cell adhesion,GO:BP,4,123,201,2.454232900537961,0.08089029545514166,0.27581271013500397,ITPKB;FYN;PIK3CA;CYLD
GO:0050803,regulation of synapse structure or activity,GO:BP,5,123,284,2.1712183671132483,0.08138864749752614,0.27581271013500397,FYN;SNCA;LZTS3;NCKIPSD;LRRK2
GO:0033993,response to lipid,GO:BP,9,123,650,1.7075797373358346,0.0818173565458823,0.27581271013500397,STK39;PIK3CA;SNCA;CD38;NRIP1;DGKQ;RORA;DDRGK1;WNT3
GO:0046651,lymphocyte proliferation,GO:BP,4,123,202,2.4420832327135154,0.08203217001568147,0.27581271013500397,GPNMB;FYN;IRS2;CD38
GO:0009150,purine ribonucleotide metabolic process,GO:BP,5,123,285,2.1636000570532024,0.08233115512574232,0.27581271013500397,DLG2;ITPA;RORA;AMPD3;LRRK2
GO:0040017,positive regulation of locomotion,GO:BP,7,123,463,1.8645279109378565,0.08266512975179173,0.27581271013500397,GPNMB;STK39;MAP4K4;IRS2;ITGA2B;P2RY12;DDRGK1
GO:0042100,B cell proliferation,GO:BP,2,123,59,4.180515364475679,0.08278850368016799,0.27581271013500397,IRS2;CD38
GO:0040014,regulation of multicellular organism growth,GO:BP,2,123,59,4.180515364475679,0.08278850368016799,0.27581271013500397,PIK3CA;FOXS1
GO:0031113,regulation of microtubule polymerization,GO:BP,2,123,59,4.180515364475679,0.08278850368016799,0.27581271013500397,DYRK1A;SNCA
GO:0048644,muscle organ morphogenesis,GO:BP,2,123,59,4.180515364475679,0.08278850368016799,0.27581271013500397,PKP2;MYLK2
GO:0071706,tumor necrosis factor superfamily cytokine production,GO:BP,3,123,126,2.9363143631436315,0.08281020422421113,0.27581271013500397,GPNMB;FCGR2A;LRRK2
GO:0009566,fertilization,GO:BP,3,123,126,2.9363143631436315,0.08281020422421113,0.27581271013500397,RIMS1;BCL2L1;CNTLN
GO:0055088,lipid homeostasis,GO:BP,3,123,126,2.9363143631436315,0.08281020422421113,0.27581271013500397,IRS2;MED13;RORA
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,GO:BP,3,123,126,2.9363143631436315,0.08281020422421113,0.27581271013500397,GPNMB;FCGR2A;LRRK2
GO:0048588,developmental cell growth,GO:BP,4,123,203,2.430053266049902,0.08318204305359408,0.27581271013500397,SH3GL2;RIMS1;WNT3;ARIH2
GO:1900180,regulation of protein localization to nucleus,GO:BP,3,123,127,2.9131937776070673,0.08433413556556194,0.27581271013500397,FYN;PARP9;DTX3L
GO:0080135,regulation of cellular response to stress,GO:BP,7,123,466,1.852524512369587,0.0848596126439931,0.27581271013500397,DYRK1A;USP25;CCAR2;ERCC8;BCL2L1;DDRGK1;LRRK2
GO:0021885,forebrain cell migration,GO:BP,2,123,60,4.110840108401085,0.08520446273048514,0.27581271013500397,P2RY12;LRRK2
GO:1901568,fatty acid derivative metabolic process,GO:BP,2,123,60,4.110840108401085,0.08520446273048514,0.27581271013500397,ELOVL7;FASN
GO:1901184,regulation of ERBB signaling pathway,GO:BP,2,123,60,4.110840108401085,0.08520446273048514,0.27581271013500397,SH3GL2;HIP1R
GO:0090559,regulation of membrane permeability,GO:BP,2,123,60,4.110840108401085,0.08520446273048514,0.27581271013500397,HIP1R;BCL2L1
GO:0045927,positive regulation of growth,GO:BP,4,123,205,2.406345429307952,0.08550566169699161,0.27581271013500397,RIMS1;CD38;WNT3;FOXS1
GO:1901988,negative regulation of cell cycle phase transition,GO:BP,4,123,205,2.406345429307952,0.08550566169699161,0.27581271013500397,GPNMB;PARP9;CCAR2;DTX3L
GO:0009896,positive regulation of catabolic process,GO:BP,7,123,467,1.8485576504587315,0.08559853703521422,0.27581271013500397,IRS2;NSF;SNCA;DDRGK1;LRRK2;DTX3L;CNOT7
GO:0050966,detection of mechanical stimulus involved in sensory perception of pain,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,FYN
GO:0042762,regulation of sulfur metabolic process,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,SNCA
GO:0042761,very long-chain fatty acid biosynthetic process,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,ELOVL7
GO:0042753,positive regulation of circadian rhythm,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,RORA
GO:1905383,protein localization to presynapse,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,DLG2
GO:0072497,mesenchymal stem cell differentiation,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,WNT3
GO:0009143,nucleoside triphosphate catabolic process,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,ITPA
GO:0009158,ribonucleoside monophosphate catabolic process,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,AMPD3
GO:0021702,cerebellar Purkinje cell differentiation,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,RORA
GO:0045059,positive thymic T cell selection,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,ITPKB
GO:0060080,inhibitory postsynaptic potential,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,RIMS1
GO:0006971,hypotonic response,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,STK39
GO:1901653,cellular response to peptide,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,IRS2
GO:1901525,negative regulation of mitophagy,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,VPS13C
GO:0030728,ovulation,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,NRIP1
GO:1990709,presynaptic active zone organization,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,RIMS1
GO:0051547,regulation of keratinocyte migration,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,MAP4K4
GO:1901077,regulation of relaxation of muscle,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,CAMK2D
GO:1903147,negative regulation of autophagy of mitochondrion,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,VPS13C
GO:0042416,dopamine biosynthetic process,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,SNCA
GO:0061469,regulation of type B pancreatic cell proliferation,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,IRS2
GO:0038083,peptidyl-tyrosine autophosphorylation,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,DYRK1A
GO:0051444,negative regulation of ubiquitin-protein transferase activity,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,DTX3L
GO:0044827,host-mediated perturbation of viral genome replication,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,NUCKS1
GO:0046504,glycerol ether biosynthetic process,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,FASN
GO:1901844,regulation of cell communication by electrical coupling involved in cardiac conduction,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,CAMK2D
GO:2000644,regulation of receptor catabolic process,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,DTX3L
GO:1902946,protein localization to early endosome,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,DTX3L
GO:1903427,negative regulation of reactive oxygen species biosynthetic process,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,FYN
GO:0003096,renal sodium ion transport,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,STK39
GO:0032026,response to magnesium ion,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,SNCA
GO:0008611,ether lipid biosynthetic process,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,FASN
GO:0006590,thyroid hormone generation,GO:BP,1,123,11,11.21138211382114,0.08569248616699274,0.27581271013500397,CTSB
GO:0048193,Golgi vesicle transport,GO:BP,5,123,289,2.1336540355022926,0.08615944493094978,0.2769716151564403,SEC23IP;NSF;TMED5;VPS13C;LRRK2
GO:0040029,epigenetic regulation of gene expression,GO:BP,4,123,206,2.394664140816166,0.08667934449590761,0.27829762278673686,DYRK1A;FAM47E;PIK3CA;MTF2
GO:0006887,exocytosis,GO:BP,5,123,290,2.126296607793664,0.08713102055877855,0.279401577064103,RIMS1;SV2C;NSF;SNCA;LRRK2
GO:0071479,cellular response to ionizing radiation,GO:BP,2,123,61,4.043449286951886,0.08764169416485222,0.28034522170510134,BCL2L1;NUCKS1
GO:0000959,mitochondrial RNA metabolic process,GO:BP,2,123,61,4.043449286951886,0.08764169416485222,0.28034522170510134,YARS2;FASTKD5
GO:0051174,regulation of phosphorus metabolic process,GO:BP,8,123,564,1.7492936631493976,0.08794730714732098,0.2809759220945853,IRS2;SNCA;PARP9;DDRGK1;LRRK2;CTF1;CNOT7;TPX2
GO:0032102,negative regulation of response to external stimulus,GO:BP,5,123,291,2.118989746598497,0.08810837167463059,0.28114383129183235,FYN;CYLD;RORA;WNT3;CNOT7
GO:0031349,positive regulation of defense response,GO:BP,6,123,380,1.947240051347882,0.0889064524847119,0.2831599869472099,FYN;SNCA;PARP9;C2CD4A;CYLD;LRRK2
GO:0061951,establishment of protein localization to plasma membrane,GO:BP,2,123,62,3.9782323629687912,0.09009970100219918,0.2831599869472099,NSF;ZDHHC2
GO:0034340,response to type I interferon,GO:BP,2,123,62,3.9782323629687912,0.09009970100219918,0.2831599869472099,AZI2;CNOT7
GO:0051881,regulation of mitochondrial membrane potential,GO:BP,2,123,62,3.9782323629687912,0.09009970100219918,0.2831599869472099,BCL2L1;LRRK2
GO:0060249,anatomical structure homeostasis,GO:BP,4,123,209,2.3602909713307665,0.09024749868618144,0.2831599869472099,SH3GL2;STK39;CLCN3;CD38
GO:0001894,tissue homeostasis,GO:BP,4,123,209,2.3602909713307665,0.09024749868618144,0.2831599869472099,SH3GL2;STK39;CLCN3;CD38
GO:0003018,vascular process in circulatory system,GO:BP,4,123,209,2.3602909713307665,0.09024749868618144,0.2831599869472099,SH3GL2;SLC2A13;CD38;C2CD4A
GO:0060560,developmental growth involved in morphogenesis,GO:BP,4,123,210,2.3490514905149054,0.0914524744796842,0.2831599869472099,SH3GL2;RIMS1;WNT3;BIN3
GO:0007009,plasma membrane organization,GO:BP,3,123,132,2.802845528455285,0.09213225938919115,0.2831599869472099,NSF;BIN3;ANK2
GO:1901880,negative regulation of protein depolymerization,GO:BP,2,123,63,3.9150858175248424,0.09257799280352239,0.2831599869472099,PIK3CA;TPX2
GO:0046068,cGMP metabolic process,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,RORA
GO:0045579,positive regulation of B cell differentiation,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,DDRGK1
GO:1903898,negative regulation of PERK-mediated unfolded protein response,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,DDRGK1
GO:1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,CNOT7
GO:0030497,fatty acid elongation,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,ELOVL7
GO:0048388,endosomal lumen acidification,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,CLCN3
GO:0030049,muscle filament sliding,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,MYLK2
GO:0033623,regulation of integrin activation,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,P2RY12
GO:0046851,negative regulation of bone remodeling,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,CD38
GO:0097067,cellular response to thyroid hormone stimulus,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,CTSB
GO:0061723,glycophagy,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,STBD1
GO:1903428,positive regulation of reactive oxygen species biosynthetic process,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,CLCN3
GO:0035542,regulation of SNARE complex assembly,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,SNCA
GO:0010818,T cell chemotaxis,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,STK39
GO:1903429,regulation of cell maturation,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,LRRK2
GO:0090030,regulation of steroid hormone biosynthetic process,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,DGKQ
GO:0009950,dorsal/ventral axis specification,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,WNT3
GO:0043201,response to L-leucine,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,PIK3CA
GO:0097398,cellular response to interleukin-17,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,USP25
GO:0090494,dopamine uptake,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,SNCA
GO:0038026,reelin-mediated signaling pathway,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,FYN
GO:0034309,primary alcohol biosynthetic process,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,DGKQ
GO:0016081,synaptic vesicle docking,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,RIMS1
GO:1904044,response to aldosterone,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,STK39
GO:1903978,regulation of microglial cell activation,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,LRRK2
GO:0015846,polyamine transport,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,SLC18B1
GO:1900029,positive regulation of ruffle assembly,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,P2RY12
GO:1901503,ether biosynthetic process,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,FASN
GO:1905668,positive regulation of protein localization to endosome,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,DTX3L
GO:0033033,negative regulation of myeloid cell apoptotic process,GO:BP,1,123,12,10.27710027100271,0.09311165915824887,0.2831599869472099,ITPKB
GO:0051098,regulation of binding,GO:BP,3,123,133,2.7817715019255456,0.09372687236551547,0.284363379741277,PARP9;LRRK2;DTX3L
GO:0048813,dendrite morphogenesis,GO:BP,3,123,133,2.7817715019255456,0.09372687236551547,0.284363379741277,FYN;LZTS3;LRRK2
GO:0007159,leukocyte cell-cell adhesion,GO:BP,5,123,298,2.069214819664975,0.09511037449723286,0.2882233687980472,ITPKB;GPNMB;FYN;PIK3CA;CYLD
GO:0006790,sulfur compound metabolic process,GO:BP,4,123,214,2.3051439860192997,0.09634941562069958,0.2892451754368886,MCCC1;ELOVL7;FASN;SNCA
GO:0048639,positive regulation of developmental growth,GO:BP,3,123,135,2.7405600722673893,0.09695026877192572,0.2892451754368886,RIMS1;WNT3;FOXS1
GO:0030307,positive regulation of cell growth,GO:BP,3,123,135,2.7405600722673893,0.09695026877192572,0.2892451754368886,RIMS1;CD38;WNT3
GO:0032940,secretion by cell,GO:BP,9,123,674,1.646775711080553,0.09702165296156937,0.2892451754368886,IRS2;RIMS1;SV2C;NSF;SNCA;CD38;MICU3;NDUFAF2;LRRK2
GO:0072522,purine-containing compound biosynthetic process,GO:BP,4,123,215,2.2944223860843262,0.09759273287029775,0.2892451754368886,ELOVL7;FASN;SNCA;AMPD3
GO:0006605,protein targeting,GO:BP,4,123,215,2.2944223860843262,0.09759273287029775,0.2892451754368886,FYN;VPS13C;VPS37A;ZDHHC2
GO:0044788,host-mediated perturbation of viral process,GO:BP,2,123,65,3.794621638524078,0.09759350182128958,0.2892451754368886,FASN;NUCKS1
GO:1904377,positive regulation of protein localization to cell periphery,GO:BP,2,123,65,3.794621638524078,0.09759350182128958,0.2892451754368886,SNCA;ZDHHC2
GO:0042632,cholesterol homeostasis,GO:BP,2,123,65,3.794621638524078,0.09759350182128958,0.2892451754368886,MED13;RORA
GO:0055092,sterol homeostasis,GO:BP,2,123,65,3.794621638524078,0.09759350182128958,0.2892451754368886,MED13;RORA
GO:0048812,neuron projection morphogenesis,GO:BP,8,123,578,1.7069232284018343,0.09780824093549054,0.2892451754368886,SH3GL2;FYN;CNTN1;MAP4K4;RIMS1;LZTS3;WNT3;LRRK2
GO:0034220,monoatomic ion transmembrane transport,GO:BP,10,123,775,1.5912929451875164,0.09838747427470426,0.2892451754368886,TMEM163;STK39;CLCN3;TMEM175;FYN;SLC18B1;CAMK2D;SNCA;MICU3;ANK2
GO:1903131,mononuclear cell differentiation,GO:BP,6,123,391,1.8924583619237727,0.09854161026754782,0.2892451754368886,ITPKB;FASN;AZI2;CYLD;RORA;DDRGK1
GO:0051048,negative regulation of secretion,GO:BP,3,123,136,2.720408895265423,0.09857884506909333,0.2892451754368886,STK39;SNCA;NDUFAF2
GO:1903320,regulation of protein modification by small protein conjugation or removal,GO:BP,4,123,216,2.283800060222825,0.09884361023084644,0.2892451754368886,FYN;DCUN1D1;LRRK2;DTX3L
GO:0002526,acute inflammatory response,GO:BP,2,123,66,3.737127371273713,0.10012977022589349,0.2892451754368886,FCGR2A;C2CD4A
GO:0097009,energy homeostasis,GO:BP,2,123,66,3.737127371273713,0.10012977022589349,0.2892451754368886,STK39;PIK3CA
GO:0043954,cellular component maintenance,GO:BP,2,123,66,3.737127371273713,0.10012977022589349,0.2892451754368886,FYN;RIMS1
GO:0060314,regulation of ryanodine-sensitive calcium-release channel activity,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,CAMK2D
GO:0002903,negative regulation of B cell apoptotic process,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,IRS2
GO:0010042,response to manganese ion,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,LRRK2
GO:0033275,actin-myosin filament sliding,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,MYLK2
GO:1902902,negative regulation of autophagosome assembly,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,LRRK2
GO:0090385,phagosome-lysosome fusion,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,TMEM175
GO:0055081,monoatomic anion homeostasis,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,STK39
GO:0010457,centriole-centriole cohesion,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,CNTLN
GO:0097396,response to interleukin-17,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,USP25
GO:0046579,positive regulation of Ras protein signal transduction,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,ITPKB
GO:0090493,catecholamine uptake,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,SNCA
GO:1905089,regulation of type 2 mitophagy,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,VPS13C
GO:0043518,"negative regulation of DNA damage response, signal transduction by p53 class mediator",GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,DYRK1A
GO:1901623,regulation of lymphocyte chemotaxis,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,STK39
GO:0060211,regulation of nuclear-transcribed mRNA poly(A) tail shortening,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,CNOT7
GO:1905666,regulation of protein localization to endosome,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,DTX3L
GO:0099116,tRNA 5'-end processing,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,RPP38
GO:0071871,response to epinephrine,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,SNCA
GO:0099118,microtubule-based protein transport,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,DLG2
GO:0021694,cerebellar Purkinje cell layer formation,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,RORA
GO:0036120,cellular response to platelet-derived growth factor stimulus,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,FYN
GO:0055064,chloride ion homeostasis,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,STK39
GO:0061684,chaperone-mediated autophagy,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,SNCA
GO:0007216,G protein-coupled glutamate receptor signaling pathway,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,FYN
GO:0098840,protein transport along microtubule,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,DLG2
GO:0010955,negative regulation of protein processing,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,LRRK2
GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,GO:BP,1,123,13,9.486554096310195,0.10047111458633722,0.2892451754368886,CNOT7
GO:0060828,regulation of canonical Wnt signaling pathway,GO:BP,4,123,218,2.26284776609234,0.10136789624428055,0.2915030179455393,CCAR2;KPNA1;CYLD;LRRK2
GO:0051248,negative regulation of protein metabolic process,GO:BP,7,123,488,1.76900906304145,0.10196837946169264,0.29290473523863153,FYN;USP25;SNCA;CCAR2;DDRGK1;LRRK2;DTX3L
GO:0006511,ubiquitin-dependent protein catabolic process,GO:BP,8,123,584,1.6893863459182539,0.10222081212631495,0.293304677983701,USP25;CCAR2;ERCC8;DDRGK1;LRRK2;DTX3L;VPS37A;ARIH2
GO:0009259,ribonucleotide metabolic process,GO:BP,5,123,305,2.021724643475943,0.10238962445092306,0.2934640674251567,DLG2;ITPA;RORA;AMPD3;LRRK2
GO:0009247,glycolipid biosynthetic process,GO:BP,2,123,67,3.6813493508069417,0.10268442583042768,0.2936593237600862,DPM3;B3GALT1
GO:0031397,negative regulation of protein ubiquitination,GO:BP,2,123,67,3.6813493508069417,0.10268442583042768,0.2936593237600862,FYN;DTX3L
GO:1902600,proton transmembrane transport,GO:BP,3,123,139,2.661695034216529,0.10353083235384124,0.29575345824564786,CLCN3;TMEM175;SLC18B1
GO:0032886,regulation of microtubule-based process,GO:BP,4,123,220,2.2422764227642276,0.10392197112098067,0.2965438625269393,DYRK1A;SNCA;CYLD;TPX2
GO:0055080,monoatomic cation homeostasis,GO:BP,6,123,398,1.8591739183723495,0.10495288868592298,0.29790166022732534,CLCN3;TMEM175;CAMK2D;MICU3;LRRK2;ANK2
GO:1901873,regulation of post-translational protein modification,GO:BP,4,123,221,2.2321303756023987,0.10521008292881824,0.29790166022732534,FYN;DCUN1D1;LRRK2;DTX3L
GO:0000165,MAPK cascade,GO:BP,8,123,588,1.6778939217963609,0.10522426408998406,0.29790166022732534,ITPKB;SH3GL2;GPNMB;RIT2;STK39;MAP4K4;CYLD;LRRK2
GO:0009123,nucleoside monophosphate metabolic process,GO:BP,2,123,68,3.627211860353898,0.10525700984094628,0.29790166022732534,DLG2;AMPD3
GO:0051928,positive regulation of calcium ion transport,GO:BP,2,123,68,3.627211860353898,0.10525700984094628,0.29790166022732534,SNCA;ANK2
GO:0043393,regulation of protein binding,GO:BP,2,123,68,3.627211860353898,0.10525700984094628,0.29790166022732534,LRRK2;DTX3L
GO:0031175,neuron projection development,GO:BP,11,123,889,1.525958645413226,0.10655386665142007,0.29790166022732534,SH3GL2;RIT2;FYN;CNTN1;MAP4K4;RIMS1;LZTS3;NCKIPSD;CD38;WNT3;LRRK2
GO:0050796,regulation of insulin secretion,GO:BP,3,123,141,2.623940494724096,0.10688631784829147,0.29790166022732534,IRS2;CD38;NDUFAF2
GO:0042552,myelination,GO:BP,3,123,141,2.623940494724096,0.10688631784829147,0.29790166022732534,TMEM163;CNTN1;GALC
GO:0006367,transcription initiation at RNA polymerase II promoter,GO:BP,3,123,141,2.623940494724096,0.10688631784829147,0.29790166022732534,FAM47E;MED13;DR1
GO:0001508,action potential,GO:BP,3,123,141,2.623940494724096,0.10688631784829147,0.29790166022732534,PKP2;CAMK2D;ANK2
GO:0032535,regulation of cellular component size,GO:BP,5,123,310,1.9891161814843954,0.10775567864060386,0.29790166022732534,HIP1R;STK39;CLCN3;PIK3CA;WNT3
GO:0043101,purine-containing compound salvage,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,AMPD3
GO:0010649,regulation of cell communication by electrical coupling,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,CAMK2D
GO:0045725,positive regulation of glycogen biosynthetic process,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,IRS2
GO:0006704,glucocorticoid biosynthetic process,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,DGKQ
GO:0006607,NLS-bearing protein import into nucleus,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,KPNA1
GO:0042448,progesterone metabolic process,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,DGKQ
GO:0046321,positive regulation of fatty acid oxidation,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,IRS2
GO:0031998,regulation of fatty acid beta-oxidation,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,IRS2
GO:0042403,thyroid hormone metabolic process,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,CTSB
GO:0046040,IMP metabolic process,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,AMPD3
GO:0051546,keratinocyte migration,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,MAP4K4
GO:1901380,negative regulation of potassium ion transmembrane transport,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,STK39
GO:1903318,negative regulation of protein maturation,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,LRRK2
GO:0035641,locomotory exploration behavior,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,LRRK2
GO:0014841,skeletal muscle satellite cell proliferation,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,KPNA1
GO:1903975,regulation of glial cell migration,GO:BP,1,123,14,8.808943089430896,0.1077713292145954,0.29790166022732534,P2RY12
GO:0043408,regulation of MAPK cascade,GO:BP,7,123,495,1.743992773261066,0.1077828089444978,0.29790166022732534,SH3GL2;GPNMB;RIT2;STK39;MAP4K4;CYLD;LRRK2
