region_id,region_name,method,raw_scale_score,gene_standardized_score,raw_scale_label,standardized_scale_label,raw_vs_gene_standardized_pearson_r,primary_or_sensitivity
72,Precuneus R,weighted,0.4857367149951781,-0.14756576852413114,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
73,Paracentral Lobule L,weighted,0.5024305976010289,-0.032901172834012685,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
74,Paracentral Lobule R,weighted,0.5133149393405714,0.053768483107103714,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
75,Caudate L,weighted,0.44683225364907675,-0.464262370718188,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
76,Caudate R,weighted,0.44814715754054624,-0.45053126167812274,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
77,Putamen L,weighted,0.4671196940290997,-0.2960220257357429,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
78,Putamen R,weighted,0.4973787721111945,-0.0706420287068251,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
79,Pallidum L,weighted,0.4974800887553992,-0.0688414669040728,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
80,Pallidum R,weighted,0.5000006452586223,-0.027702026574142443,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
83,Heschl L,weighted,0.526301305460568,0.15332425030316968,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
84,Heschl R,weighted,0.5160885290373954,0.0838250746893466,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
85,Temporal Sup L,weighted,0.5024099071610241,-0.04723556816680845,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
86,Temporal Sup R,weighted,0.5022632654960368,-0.04448698646336001,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
87,Temporal Pole Sup L,weighted,0.49486131277003714,-0.10772944050899237,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
88,Temporal Pole Sup R,weighted,0.5292948641931847,0.17302670324700306,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
89,Temporal Mid L,weighted,0.49605302579277927,-0.08369732069748659,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
90,Temporal Mid R,weighted,0.5079267156662716,0.006528825154054148,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
91,Temporal Pole Mid L,weighted,0.5150593922115161,0.0744529736212293,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
93,Temporal Inf L,weighted,0.5011692830585954,-0.047824571375293445,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
94,Temporal Inf R,weighted,0.5112457163612667,0.03370329707087778,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
95,Cerebellum Crus1 L,weighted,0.4919679628886286,-0.11497882289715815,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
96,Cerebellum Crus1 R,weighted,0.5221629538945339,0.11012418339716279,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
97,Cerebellum Crus2 L,weighted,0.4767164612426168,-0.21219357707156125,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
98,Cerebellum Crus2 R,weighted,0.5057922477355145,-0.005761750063680398,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
101,Cerebellum 4 5 L,weighted,0.5352320185483722,0.20607728373074977,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
102,Cerebellum 4 5 R,weighted,0.546460569928335,0.2878787160419337,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
103,Cerebellum 6 L,weighted,0.5098003105003065,0.03318000709206573,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
104,Cerebellum 6 R,weighted,0.48955910772397526,-0.14807995215658287,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
105,Cerebellum 7b L,weighted,0.4723463088976686,-0.2384176741974859,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
106,Cerebellum 7b R,weighted,0.4673181365836995,-0.2920580768597434,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
107,Cerebellum 8 L,weighted,0.4861338506812239,-0.15494841292607753,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
108,Cerebellum 8 R,weighted,0.493224825287667,-0.11177034410436663,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
109,Cerebellum 9 L,weighted,0.4735925573709019,-0.2370870047823464,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
110,Cerebellum 9 R,weighted,0.47425354355847515,-0.23384960206215272,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
111,Cerebellum 10 L,weighted,0.5403654845621307,0.19604629595792572,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
118,Vermis 8,weighted,0.5671194217937651,0.459856311558819,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
119,Vermis 9,weighted,0.5235319063820785,0.1129033339918604,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
121,Thal AV L,weighted,0.5267080462888307,0.12171218332913483,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
122,Thal AV R,weighted,0.5146483670730384,0.02950926957761918,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
125,Thal VA L,weighted,0.5273649483800221,0.15174311262307916,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
127,Thal VL L,weighted,0.5176426990528391,0.0650492697339286,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
128,Thal VL R,weighted,0.5335561285468248,0.21708873143060564,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
129,Thal VPL L,weighted,0.5159505854850184,0.04984298110878804,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
130,Thal VPL R,weighted,0.5371997716820919,0.18961713907575817,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
131,Thal IL L,weighted,0.5460547424570416,0.3077082835775113,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
135,Thal MDm L,weighted,0.4599017176047808,-0.3873647618113929,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
136,Thal MDm R,weighted,0.5197772706245656,0.10001286926378096,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
137,Thal MDl L,weighted,0.5046708617422002,-0.046084845664352524,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
139,Thal LGN L,weighted,0.5388801033099483,0.22018910630290345,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
140,Thal LGN R,weighted,0.5515590325476931,0.35050330468113394,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
141,Thal MGN L,weighted,0.5657313411498393,0.43023825936188087,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
143,Thal PuI L,weighted,0.5663553482550286,0.429833215945604,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
144,Thal PuI R,weighted,0.5455636151710573,0.24661027079783596,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
145,Thal PuM L,weighted,0.540701886255344,0.23626409623360434,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
146,Thal PuM R,weighted,0.5342954222319437,0.1974813297229146,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
147,Thal PuA L,weighted,0.5441006702683586,0.2714270998524303,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
148,Thal PuA R,weighted,0.5212724071707852,0.11578546792004103,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
153,ACC pre L,weighted,0.4883710567005035,-0.15811729632329816,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
154,ACC pre R,weighted,0.5374317381080879,0.20746489271021867,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
155,ACC sup L,weighted,0.49263060996040164,-0.10024728380386136,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
156,ACC sup R,weighted,0.5149994127458175,0.0471283762812338,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
157,N Acc L,weighted,0.5031468898661671,-0.017615709403174522,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
158,N Acc R,weighted,0.4910175942999074,-0.11321021180767345,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
161,SN pc L,weighted,0.5280617165386614,0.15443209206148023,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
163,SN pr L,weighted,0.5179242423186421,0.07673456957956203,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
164,SN pr R,weighted,0.5132594991311997,0.029598901530187356,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
165,Red N L,weighted,0.512219722084708,0.026717422749045514,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
166,Red N R,weighted,0.5382425356206847,0.23778047414831677,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
167,LC L,weighted,0.5094925738833807,0.013378869216215698,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
168,LC R,weighted,0.4488216529507471,-0.4579038583449181,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
169,Raphe D,weighted,0.48906460395931045,-0.14512936290256578,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
170,Raphe M,weighted,0.4942156147360091,-0.10104305054082882,raw_scale_analysis,gene_standardized_analysis,0.996650228930503,primary raw-scale plus standardized sensitivity
