term_id,term_name,gene_count,overlap,p_value,fdr,genes,effect_size
R-HSA-3700989,Transcriptional Regulation by TP53,123,3,0.49683142796524565,0.5687412399075839,CNOT7;COX4I2;TPX2,1.13142388304617
R-HSA-170834,Signaling by TGF-beta Receptor Complex,123,1,0.5004139189716406,0.5715887652148718,ITGA8,1.450884744141559
R-HSA-6794362,Protein-protein interactions at synapses,123,1,0.5044877115973686,0.5733302477034198,DLG2,1.434013991302704
R-HSA-388396,GPCR downstream signalling,123,4,0.504674704252382,0.5733302477034198,CAMK2D;PIK3CA;P2RY12;DGKQ,1.086565667418789
R-HSA-212165,Epigenetic regulation of gene expression,123,2,0.507478172804835,0.5733302477034198,MTF2;DR1,1.1801454856653832
R-HSA-9692914,SARS-CoV-1-host interactions,123,1,0.5085285530396233,0.5733302477034198,BCL2L1,1.4175310718624428
R-HSA-2682334,EPH-Ephrin signaling,123,1,0.5085285530396233,0.5733302477034198,FYN,1.4175310718624428
R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,123,1,0.5085285530396233,0.5733302477034198,NSF,1.4175310718624428
R-HSA-9759194,Nuclear events mediated by NFE2L2,123,1,0.5204560033748921,0.5855130037967536,BCL2L1,1.3702800361336949
R-HSA-163685,Integration of energy metabolism,123,1,0.5359137533614343,0.6016064069992876,FASN,1.3119702473620483
R-HSA-983169,Class I MHC mediated antigen processing & presentation,123,3,0.5387686408059378,0.603262464808833,DTX3L;UBOX5;ARIH2,1.0631483038968321
R-HSA-9843745,Adipogenesis,123,1,0.539700327712117,0.603262464808833,MED13,1.2981600342319215
R-HSA-72306,tRNA processing,123,1,0.5434562557797439,0.6061627468312528,RPP38,1.2846375338753389
R-HSA-9679506,SARS-CoV Infections,123,3,0.5465329901588394,0.6077210447424728,PARP9;BCL2L1;ZDHHC2,1.0510670731707317
R-HSA-114608,Platelet degranulation ,123,1,0.5471817835803874,0.6077210447424728,ITGA2B,1.2713938479590983
R-HSA-418594,G alpha (i) signalling events,123,2,0.551993592218264,0.6117635990189678,CAMK2D;P2RY12,1.086565667418789
R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,123,1,0.5545426126668405,0.6119899446344412,MED13,1.2457091237579043
R-HSA-983705,Signaling by the B Cell Receptor (BCR),123,1,0.5545426126668405,0.6119899446344412,FYN,1.2457091237579043
R-HSA-5688426,Deubiquitination,123,2,0.5638522550186319,0.6186979205246333,USP25;CYLD,1.0631483038968321
R-HSA-76005,Response to elevated platelet cytosolic Ca2+,123,1,0.5653618928931995,0.6186979205246333,ITGA2B,1.209070620117966
R-HSA-5696398,Nucleotide Excision Repair,123,1,0.5653618928931995,0.6186979205246333,ERCC8,1.209070620117966
R-HSA-6805567,Keratinization,123,1,0.5653618928931995,0.6186979205246333,PKP2,1.209070620117966
R-HSA-202403,TCR signaling,123,1,0.568910076816617,0.6199813363220753,PIK3CA,1.197332070408083
R-HSA-1474228,Degradation of the extracellular matrix,123,1,0.568910076816617,0.6199813363220753,CTSB,1.197332070408083
R-HSA-9018519,Estrogen-dependent gene expression,123,1,0.5759204790125761,0.6237147096360265,NRIP1,1.1745257452574527
R-HSA-68867,Assembly of the pre-replicative complex,123,1,0.5759204790125761,0.6237147096360265,KPNA1,1.1745257452574527
R-HSA-3214847,HATs acetylate histones,123,1,0.5759204790125761,0.6237147096360265,DR1,1.1745257452574527
R-HSA-5576891,Cardiac conduction,123,1,0.5862246022801492,0.6335595080543227,CAMK2D,1.1419000301114124
R-HSA-195258,RHO GTPase Effectors,123,2,0.5891513474135094,0.63540703171457,KTN1;NCKIPSD,1.015022248987922
R-HSA-9694516,SARS-CoV-2 Infection,123,2,0.6068645033822018,0.6531613830216687,PARP9;ZDHHC2,0.9826709422472713
R-HSA-3781865,Diseases of glycosylation,123,1,0.6093118819349043,0.6544460954115638,DPM3,1.0723930717568047
R-HSA-9609646,HCMV Infection,123,1,0.6125040327600675,0.6551784940589246,VPS37A,1.0631483038968321
R-HSA-5621481,C-type lectin receptors (CLRs),123,1,0.6125040327600675,0.6551784940589246,FYN,1.0631483038968321
R-HSA-9755511,KEAP1-NFE2L2 pathway,123,1,0.6156703121708502,0.6572186154461837,BCL2L1,1.0540615662566883
R-HSA-69002,DNA Replication Pre-Initiation,123,1,0.6188109281423477,0.6592230703883786,KPNA1,1.0451288411189197
R-HSA-8856688,Golgi-to-ER retrograde transport,123,1,0.625015993390168,0.6644772882885289,NSF,1.0277100271002713
R-HSA-195721,Signaling by WNT,123,2,0.6385187300565085,0.6774527989623932,TMED5;WNT3,0.9272571673085153
R-HSA-162599,Late Phase of HIV Life Cycle,123,1,0.6430363879278393,0.6808620578059476,VPS37A,0.9787714543812106
R-HSA-453279,Mitotic G1 phase and G1/S transition,123,1,0.6657339862876976,0.7034678964416562,DYRK1A,0.9203373377017354
R-HSA-2559583,Cellular Senescence,123,1,0.6765399549254644,0.7134421342850351,MAP4K4,0.8936608931306705
R-HSA-168898,Toll-like Receptor Cascades,123,1,0.6844163787201301,0.718843761955549,CTSB,0.8746468315746988
R-HSA-69306,DNA Replication,123,1,0.6844163787201301,0.718843761955549,KPNA1,0.8746468315746988
R-HSA-9006936,Signaling by TGFB family members,123,1,0.6869993428815235,0.720107744948103,ITGA8,0.8684873468452995
R-HSA-9013148,CDC42 GTPase cycle,123,1,0.6921025289869407,0.7237390251104964,KTN1,0.8564250225835592
R-HSA-500792,GPCR ligand binding,123,2,0.6940418388735294,0.7237390251104964,P2RY12;WNT3,0.8361030728951357
R-HSA-9612973,Autophagy,123,1,0.6946230873186948,0.7237390251104964,VPS37A,0.8505186431174657
R-HSA-5633007,Regulation of TP53 Activity,123,1,0.6971231778578189,0.7248970096449829,TPX2,0.8446931729591269
R-HSA-168255,Influenza Infection,123,1,0.6996029654583975,0.7260293200184562,KPNA1,0.8389469608981804
R-HSA-397014,Muscle contraction,123,1,0.7493391951665997,0.7761013092796926,CAMK2D,0.7297349304853996
R-HSA-69275,G2/M Transition,123,1,0.7534333138466888,0.7787964155009338,TPX2,0.7212000190177341
R-HSA-453274,Mitotic G2-G2/M phases,123,1,0.7574610968936258,0.7798711885176977,TPX2,0.7128624465435406
R-HSA-8878171,Transcriptional regulation by RUNX1,123,1,0.7574610968936258,0.7798711885176977,ITGA2B,0.7128624465435406
R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,123,1,0.763380719691213,0.7844187710212858,RPP38,0.7007113821138212
R-HSA-201681,TCF dependent signaling in response to WNT,123,1,0.7710511842936743,0.7907440436174813,WNT3,0.6851400180668474
R-HSA-157118,Signaling by NOTCH,123,1,0.7784749525614408,0.7967920102687688,CNTN1,0.6702456698480029
R-HSA-8868773,rRNA processing in the nucleus and cytosol,123,1,0.7820967951621823,0.7989325383065737,RPP38,0.6630387271614653
R-HSA-72312,rRNA processing,123,1,0.7976816630899658,0.8132613830721918,RPP38,0.632436939754013
R-HSA-373076,Class A/1 (Rhodopsin-like receptors),123,1,0.8152354746235322,0.8295378513713135,P2RY12,0.5986660352040415
R-HSA-3247509,Chromatin modifying enzymes,123,1,0.8407586667034874,0.8521864544062533,DR1,0.550558943089431
R-HSA-4839726,Chromatin organization,123,1,0.8407586667034874,0.8521864544062533,DR1,0.550558943089431
R-HSA-71387,Metabolism of carbohydrates and carbohydrate derivatives,123,1,0.8581640567961138,0.8681427086193244,B3GALT1,0.5181731229076997
R-HSA-69278,"Cell Cycle, Mitotic",123,2,0.8845562075895105,0.8931109097905695,DYRK1A;TPX2,0.5468966884790799
R-HSA-72766,Translation,123,1,0.8893614761993005,0.8962291323861676,YARS2,0.4601686688508677
R-HSA-73894,DNA Repair,123,1,0.8964615741159351,0.9016434329258538,ERCC8,0.44683044656533527
R-HSA-8953854,Metabolism of RNA,123,3,0.9121412146689973,0.915649450110032,CNOT7;FASTKD5;RPP38,0.553855703227691
R-HSA-71291,Metabolism of amino acids and derivatives,123,1,0.9165591932899575,0.918318423987251,MCCC1,0.40836160017229317
R-HSA-1640170,Cell Cycle,123,2,0.9439776430726085,0.9439776430726085,DYRK1A;TPX2,0.4420258181076435
