disease,disease_id,gene_set,region,region_id,score,number_of_genes,analysis_scale
Parkinson disease,parkinson,weighted,Frontal Mid 2 L,5,0.5143074834781964,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Mid 2 R,6,0.4998994282871415,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Inf Oper L,7,0.49124835878278744,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Inf Oper R,8,0.48153527483049635,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Inf Tri L,9,0.523117004392592,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Inf Tri R,10,0.5086275828422177,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Inf Orb 2 L,11,0.5280134148034401,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Inf Orb 2 R,12,0.5062063571320384,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Rolandic Oper L,13,0.5176292080386723,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Rolandic Oper R,14,0.5274127358957064,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Supp Motor Area L,15,0.49156522283785475,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Supp Motor Area R,16,0.5025613499510216,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Olfactory L,17,0.4821965563935364,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Olfactory R,18,0.4564085952022688,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Sup Medial L,19,0.5235653998431317,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Sup Medial R,20,0.5459859669041388,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Med Orb L,21,0.5200376294530821,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Frontal Med Orb R,22,0.5428632873303476,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Rectus L,23,0.5177959071206879,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Rectus R,24,0.5381080096216359,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,OFCmed L,25,0.5090324422465626,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,OFCmed R,26,0.5303686770014988,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,OFCant L,27,0.5242766472659193,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,OFCant R,28,0.551196725191175,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,OFCpost L,29,0.4932122637457843,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,OFCpost R,30,0.5217597883293427,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,OFClat L,31,0.48632230344910027,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,OFClat R,32,0.5245729715847602,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Insula L,33,0.5109023629632566,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Insula R,34,0.503614872976474,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cingulate Mid L,37,0.5144311652212007,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cingulate Mid R,38,0.5023367586975508,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cingulate Post L,39,0.49876830549245343,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Hippocampus L,41,0.5146276024294286,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Hippocampus R,42,0.5039530351736257,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,ParaHippocampal L,43,0.5036211474289123,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,ParaHippocampal R,44,0.5179210242342579,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Amygdala L,45,0.526754198798641,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Amygdala R,46,0.48409738928894036,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Calcarine L,47,0.48501752311188534,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Calcarine R,48,0.4802345907575455,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cuneus L,49,0.48055117513176515,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Lingual L,51,0.4777776879790196,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Lingual R,52,0.47806527783194436,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Occipital Sup L,53,0.5043159089651654,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Occipital Mid L,55,0.5035786884490719,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Occipital Mid R,56,0.520327036503315,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Occipital Inf L,57,0.504607587228048,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Occipital Inf R,58,0.5111437051947447,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Fusiform L,59,0.5006485200448341,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Fusiform R,60,0.49188960697341905,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Postcentral L,61,0.5066625940241201,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Postcentral R,62,0.4936612595516457,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Parietal Sup L,63,0.5026394098130921,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Parietal Sup R,64,0.4392928393734095,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Parietal Inf L,65,0.5114722441940167,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Parietal Inf R,66,0.49365078935393825,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,SupraMarginal L,67,0.4861117183423972,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,SupraMarginal R,68,0.46466788381953067,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Angular L,69,0.5132726506274339,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Angular R,70,0.4860002672794375,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Precuneus L,71,0.48997341096950314,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Precuneus R,72,0.4857367149951781,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Paracentral Lobule L,73,0.5024305976010289,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Paracentral Lobule R,74,0.5133149393405714,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Caudate L,75,0.44683225364907675,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Caudate R,76,0.44814715754054624,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Putamen L,77,0.4671196940290997,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Putamen R,78,0.4973787721111945,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Pallidum L,79,0.4974800887553992,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Pallidum R,80,0.5000006452586223,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Heschl L,83,0.526301305460568,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Heschl R,84,0.5160885290373954,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Temporal Sup L,85,0.5024099071610241,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Temporal Sup R,86,0.5022632654960368,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Temporal Pole Sup L,87,0.49486131277003714,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Temporal Pole Sup R,88,0.5292948641931847,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Temporal Mid L,89,0.49605302579277927,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Temporal Mid R,90,0.5079267156662716,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Temporal Pole Mid L,91,0.5150593922115161,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Temporal Inf L,93,0.5011692830585954,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Temporal Inf R,94,0.5112457163612667,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum Crus1 L,95,0.4919679628886286,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum Crus1 R,96,0.5221629538945339,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum Crus2 L,97,0.4767164612426168,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum Crus2 R,98,0.5057922477355145,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 4 5 L,101,0.5352320185483722,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 4 5 R,102,0.546460569928335,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 6 L,103,0.5098003105003065,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 6 R,104,0.48955910772397526,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 7b L,105,0.4723463088976686,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 7b R,106,0.4673181365836995,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 8 L,107,0.4861338506812239,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 8 R,108,0.493224825287667,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 9 L,109,0.4735925573709019,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 9 R,110,0.47425354355847515,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Cerebellum 10 L,111,0.5403654845621307,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Vermis 8,118,0.5671194217937651,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Vermis 9,119,0.5235319063820785,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal AV L,121,0.5267080462888307,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal AV R,122,0.5146483670730384,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal VA L,125,0.5273649483800221,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal VL L,127,0.5176426990528391,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal VL R,128,0.5335561285468248,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal VPL L,129,0.5159505854850184,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal VPL R,130,0.5371997716820919,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal IL L,131,0.5460547424570416,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal MDm L,135,0.4599017176047808,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal MDm R,136,0.5197772706245656,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal MDl L,137,0.5046708617422002,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal LGN L,139,0.5388801033099483,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal LGN R,140,0.5515590325476931,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal MGN L,141,0.5657313411498393,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal PuI L,143,0.5663553482550286,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal PuI R,144,0.5455636151710573,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal PuM L,145,0.540701886255344,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal PuM R,146,0.5342954222319437,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal PuA L,147,0.5441006702683586,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Thal PuA R,148,0.5212724071707852,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,ACC pre L,153,0.4883710567005035,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,ACC pre R,154,0.5374317381080879,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,ACC sup L,155,0.49263060996040164,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,ACC sup R,156,0.5149994127458175,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,N Acc L,157,0.5031468898661671,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,N Acc R,158,0.4910175942999074,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,SN pc L,161,0.5280617165386614,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,SN pr L,163,0.5179242423186421,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,SN pr R,164,0.5132594991311997,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Red N L,165,0.512219722084708,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Red N R,166,0.5382425356206847,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,LC L,167,0.5094925738833807,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,LC R,168,0.4488216529507471,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Raphe D,169,0.48906460395931045,123,raw_scale_analysis
Parkinson disease,parkinson,weighted,Raphe M,170,0.4942156147360091,123,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Precentral L,1,0.5037152136125674,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Precentral R,2,0.48287397789138,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Sup 2 L,3,0.4987407798966194,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Sup 2 R,4,0.5020350477181668,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Mid 2 L,5,0.5124611385731146,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Mid 2 R,6,0.49843940261812447,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Inf Oper L,7,0.4664175057066811,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Inf Oper R,8,0.47273337560654516,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Inf Tri L,9,0.5102946743714405,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Inf Tri R,10,0.5095976427662002,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Inf Orb 2 L,11,0.5150571768979111,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Inf Orb 2 R,12,0.5193935563948028,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Rolandic Oper L,13,0.5036272786667927,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Rolandic Oper R,14,0.5327904210398708,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Supp Motor Area L,15,0.48527106884506443,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Supp Motor Area R,16,0.4706256812488739,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Olfactory L,17,0.5051544833696565,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Olfactory R,18,0.4971989981742464,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Sup Medial L,19,0.5198624276938693,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Sup Medial R,20,0.5220699771926656,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Med Orb L,21,0.5143088706130011,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Frontal Med Orb R,22,0.5264297322451575,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Rectus L,23,0.5053240973980183,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Rectus R,24,0.5350482318341424,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,OFCmed L,25,0.51114624947401,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,OFCmed R,26,0.5229716779585343,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,OFCant L,27,0.5113507185653707,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,OFCant R,28,0.4796200908338185,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,OFCpost L,29,0.48551579910994397,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,OFCpost R,30,0.5120765580972001,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,OFClat L,31,0.5038787549101184,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,OFClat R,32,0.5423400181571134,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Insula L,33,0.5265809895921109,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Insula R,34,0.5179262692312623,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Cingulate Mid L,37,0.5025744660023941,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Cingulate Mid R,38,0.49204612754603444,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Cingulate Post L,39,0.5083795246077268,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Hippocampus L,41,0.49770959557238637,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Hippocampus R,42,0.4998796474605823,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,ParaHippocampal L,43,0.5264909172136296,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,ParaHippocampal R,44,0.5274290398562707,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Amygdala L,45,0.5162726038676481,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Amygdala R,46,0.4277370301032723,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Calcarine L,47,0.48632196409970346,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Calcarine R,48,0.46030750329344633,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Cuneus L,49,0.4722240407950622,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Lingual L,51,0.49501725543285646,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Lingual R,52,0.4973795343667311,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Occipital Sup L,53,0.5022387203784866,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Occipital Mid L,55,0.4962337704582044,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Occipital Mid R,56,0.48596345306302124,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Occipital Inf L,57,0.5106878390387017,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Occipital Inf R,58,0.4970472945229895,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Fusiform L,59,0.5034054590863477,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Fusiform R,60,0.5138909195115496,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Postcentral L,61,0.49396226057939024,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Postcentral R,62,0.4989075484920876,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Parietal Sup L,63,0.49273874096738063,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Parietal Sup R,64,0.45570646378423146,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Parietal Inf L,65,0.5073432740861419,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Parietal Inf R,66,0.4847975654140188,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,SupraMarginal L,67,0.47304871078013094,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,SupraMarginal R,68,0.4848670752532446,93,raw_scale_analysis
Alzheimer disease,alzheimer,broad,Angular L,69,0.5048447407284916,93,raw_scale_analysis
