region_id,region,pathway_id,pathway,overlap,effect_size,p_value,within_region_fdr,genes,status,regional_fdr
141,Thal MGN L,R-HSA-9830369,Kidney development,1,26.153448275862072,0.037572446490287216,0.11910240372551699,ITGA8,tested,0.09962262358998518
141,Thal MGN L,R-HSA-9022692,Regulation of MECP2 expression and activity,1,26.153448275862072,0.037572446490287216,0.11910240372551699,CAMK2D,tested,0.09962262358998518
141,Thal MGN L,R-HSA-187687,Signalling to ERKs,1,26.153448275862072,0.037572446490287216,0.11910240372551699,RIT2,tested,0.09962262358998518
141,Thal MGN L,R-HSA-382551,Transport of small molecules,3,3.9502604166666666,0.038393862257914094,0.11910240372551699,CLCN3;SLC2A13;CAMK2D,tested,0.09962262358998518
141,Thal MGN L,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,1,25.28166666666667,0.038843817102585394,0.11910240372551699,CNTN1,tested,0.09962262358998518
141,Thal MGN L,R-HSA-9664323,FCGR3A-mediated IL10 synthesis,1,24.466129032258067,0.040113592098156334,0.11910240372551699,FCGR2A,tested,0.09962262358998518
141,Thal MGN L,R-HSA-1980145,Signaling by NOTCH2,1,24.466129032258067,0.040113592098156334,0.11910240372551699,CNTN1,tested,0.09962262358998518
141,Thal MGN L,R-HSA-111997,CaM pathway,1,22.983333333333334,0.042648362826125885,0.11910240372551699,CAMK2D,tested,0.09962262358998518
141,Thal MGN L,R-HSA-111933,Calmodulin induced events,1,22.983333333333334,0.042648362826125885,0.11910240372551699,CAMK2D,tested,0.09962262358998518
141,Thal MGN L,R-HSA-1566948,Elastic fibre formation,1,22.983333333333334,0.042648362826125885,0.11910240372551699,ITGA8,tested,0.09962262358998518
141,Thal MGN L,R-HSA-5673000,RAF activation,1,22.983333333333334,0.042648362826125885,0.11910240372551699,CAMK2D,tested,0.09962262358998518
141,Thal MGN L,R-HSA-432720,Lysosome Vesicle Biogenesis,1,22.30735294117647,0.04391336234670448,0.11910240372551699,SH3GL2,tested,0.10006623058288591
141,Thal MGN L,R-HSA-111996,Ca-dependent events,1,21.67,0.04517677382692024,0.11910240372551699,CAMK2D,tested,0.10048510354884832
141,Thal MGN L,R-HSA-9656223,Signaling by RAF1 mutants,1,21.67,0.04517677382692024,0.11910240372551699,CAMK2D,tested,0.10048510354884832
141,Thal MGN L,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,1,19.95921052631579,0.048957498902537776,0.11941057784071224,CAMK2D,tested,0.10578316727155483
141,Thal MGN L,R-HSA-1489509,DAG and IP3 signaling,1,19.4474358974359,0.05021457708784935,0.11941057784071224,CAMK2D,tested,0.10591631420600356
141,Thal MGN L,R-HSA-6802949,Signaling by RAS mutants,1,18.961250000000003,0.05147007665547941,0.11941057784071224,CAMK2D,tested,0.10591631420600356
141,Thal MGN L,R-HSA-9649948,Signaling downstream of RAS mutants,1,18.961250000000003,0.05147007665547941,0.11941057784071224,CAMK2D,tested,0.10591631420600356
141,Thal MGN L,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,1,18.961250000000003,0.05147007665547941,0.11941057784071224,CAMK2D,tested,0.10591631420600356
141,Thal MGN L,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,1,18.961250000000003,0.05147007665547941,0.11941057784071224,CAMK2D,tested,0.10591631420600356
141,Thal MGN L,R-HSA-177929,Signaling by EGFR,1,18.058333333333334,0.0539763474483397,0.12087445662527686,SH3GL2,tested,0.10696170394845506
141,Thal MGN L,R-HSA-437239,Recycling pathway of L1,1,17.638372093023257,0.05522712242361788,0.12087445662527686,SH3GL2,tested,0.10696170394845506
141,Thal MGN L,R-HSA-2173789,TGF-beta receptor signaling activates SMADs,1,17.638372093023257,0.05522712242361788,0.12087445662527686,ITGA8,tested,0.10696170394845506
141,Thal MGN L,R-HSA-1483249,Inositol phosphate metabolism,1,16.854444444444447,0.057723960891191035,0.12399961969218816,ITPKB,tested,0.10696170394845506
141,Thal MGN L,R-HSA-112043,PLC beta mediated events,1,16.48804347826087,0.05897002812090377,0.1243731502186334,CAMK2D,tested,0.10746044281068308
141,Thal MGN L,R-HSA-936837,Ion transport by P-type ATPases,1,16.137234042553192,0.06021452983601206,0.12473009751745355,CAMK2D,tested,0.1089081929769426
141,Thal MGN L,R-HSA-5578775,Ion homeostasis,1,15.801041666666668,0.061457467899977115,0.12507133818240956,CAMK2D,tested,0.11000523100439691
141,Thal MGN L,R-HSA-112040,G-protein mediated events,1,15.169000000000002,0.0639386605178503,0.1278773210357006,CAMK2D,tested,0.1131078643663726
141,Thal MGN L,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,1,14.045370370370371,0.06888236369990403,0.1354297320201503,FCGR2A,tested,0.11706132033270207
141,Thal MGN L,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,1,13.306140350877193,0.07257385261006388,0.13800929348799035,CAMK2D,tested,0.1217952311486509
141,Thal MGN L,R-HSA-3000178,ECM proteoglycans,1,13.306140350877193,0.07257385261006388,0.13800929348799035,ITGA8,tested,0.1217952311486509
141,Thal MGN L,R-HSA-8986944,Transcriptional Regulation by MECP2,1,13.076724137931036,0.07380125619316337,0.13807976965172503,CAMK2D,tested,0.12300209365527229
141,Thal MGN L,R-HSA-9824439,Bacterial Infection Pathways,1,12.433606557377049,0.07747421454914309,0.14045695048736362,SH3GL2,tested,0.12616931306118861
141,Thal MGN L,R-HSA-216083,Integrin cell surface interactions,1,12.03888888888889,0.07991516148418965,0.14045695048736362,ITGA8,tested,0.12706615689338957
141,Thal MGN L,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,1,12.03888888888889,0.07991516148418965,0.14045695048736362,FCGR2A,tested,0.12706615689338957
141,Thal MGN L,R-HSA-9664433,Leishmania parasite growth and survival,1,12.03888888888889,0.07991516148418965,0.14045695048736362,FCGR2A,tested,0.12706615689338957
141,Thal MGN L,R-HSA-877300,Interferon gamma signaling,1,11.320149253731344,0.08477866053486065,0.1465991891995921,CAMK2D,tested,0.1318537008318527
141,Thal MGN L,R-HSA-6806834,Signaling by MET,1,10.992028985507247,0.08720124185148152,0.1465991891995921,SH3GL2,tested,0.1330520905941996
141,Thal MGN L,R-HSA-438064,Post NMDA receptor activation events,1,10.992028985507247,0.08720124185148152,0.1465991891995921,CAMK2D,tested,0.1330520905941996
141,Thal MGN L,R-HSA-1980143,Signaling by NOTCH1,1,10.682394366197183,0.08961773044154765,0.1485093818745647,CNTN1,tested,0.1330520905941996
141,Thal MGN L,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",1,10.249324324324323,0.09323107121461384,0.15214122983419381,ALG10,tested,0.1367389044481003
141,Thal MGN L,R-HSA-6802957,Oncogenic MAPK signaling,1,10.112666666666668,0.0944324874832927,0.15214122983419381,CAMK2D,tested,0.13766663837925802
141,Thal MGN L,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,1,9.850000000000001,0.09683078487398233,0.15386809651208153,FCGR2A,tested,0.1394824401160936
141,Thal MGN L,R-HSA-2672351,Stimuli-sensing channels,1,9.600632911392406,0.09922304741627704,0.1555388310849748,CLCN3,tested,0.141080948735247
141,Thal MGN L,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,1,9.36358024691358,0.10160928949836581,0.1571557010908058,CAMK2D,tested,0.14312833561469457
141,Thal MGN L,R-HSA-111885,Opioid Signalling,1,9.137951807228916,0.10398952547603468,0.15818201643637683,CAMK2D,tested,0.14563347896528006
141,Thal MGN L,R-HSA-3371556,Cellular response to heat stress,1,9.029166666666667,0.10517739565305176,0.15818201643637683,CAMK2D,tested,0.1461132591735851
141,Thal MGN L,R-HSA-170834,Signaling by TGF-beta Receptor Complex,1,8.922941176470589,0.10636376967273614,0.15818201643637683,ITGA8,tested,0.14759192810092975
141,Thal MGN L,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,1,8.155376344086022,0.11580111399106145,0.17003707877168517,SH3GL2,tested,0.15673305137492657
141,Thal MGN L,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,2,3.370888888888889,0.11754689223422267,0.17044299373962285,SH3GL2;RIT2,tested,0.15785986637448327
141,Thal MGN L,R-HSA-5576891,Cardiac conduction,1,7.0226851851851855,0.13324151375741844,0.19011623509705924,CAMK2D,tested,0.17467197361481726
141,Thal MGN L,R-HSA-2132295,MHC class II antigen presentation,1,6.958256880733946,0.1343925110168867,0.19011623509705924,SH3GL2,tested,0.17579993333019775
141,Thal MGN L,R-HSA-422475,Axon guidance,2,2.9860236220472443,0.1432965860419082,0.20026992748025724,SH3GL2;CNTN1,tested,0.18484954062975364
141,Thal MGN L,R-HSA-9675108,Nervous system development,2,2.8459662288930585,0.15476397787535248,0.21372168373262962,SH3GL2;CNTN1,tested,0.1969131579696914
141,Thal MGN L,R-HSA-453279,Mitotic G1 phase and G1/S transition,1,5.660074626865672,0.16269998676523165,0.21990157525021228,DYRK1A,tested,0.2042586279831808
141,Thal MGN L,R-HSA-9824443,Parasitic Infection Pathways,1,5.576838235294118,0.16492618143765922,0.21990157525021228,FCGR2A,tested,0.2042586279831808
141,Thal MGN L,R-HSA-9658195,Leishmania infection,1,5.576838235294118,0.16492618143765922,0.21990157525021228,FCGR2A,tested,0.2042586279831808
141,Thal MGN L,R-HSA-9006936,Signaling by TGFB family members,1,5.341197183098592,0.17157107672617333,0.22616187386631942,ITGA8,tested,0.21012247250877503
141,Thal MGN L,R-HSA-199991,Membrane Trafficking,2,2.6426829268292686,0.1739654356643005,0.2267414667085265,SH3GL2;HIP1R,tested,0.21017381208089328
141,Thal MGN L,R-HSA-5653656,Vesicle-mediated transport,2,2.51558872305141,0.18779779408537717,0.24205049015448613,SH3GL2;HIP1R,tested,0.2236568216961677
141,Thal MGN L,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,1,4.568975903614458,0.19765173357194968,0.2519516603774304,CAMK2D,tested,0.2326445502160108
141,Thal MGN L,R-HSA-397014,Muscle contraction,1,4.487869822485208,0.2008564226363583,0.2532537502806257,CAMK2D,tested,0.2350447498936108
141,Thal MGN L,R-HSA-425407,SLC-mediated transmembrane transport,1,4.167307692307692,0.21460342576517477,0.2674149289631892,SLC2A13,tested,0.24848817720178132
141,Thal MGN L,R-HSA-157118,Signaling by NOTCH,1,4.122010869565218,0.2166983045046533,0.2674149289631892,CNTN1,tested,0.24853549616173506
141,Thal MGN L,R-HSA-913531,Interferon Signaling,1,3.577594339622642,0.24547492596323373,0.2997378043340538,CAMK2D,tested,0.2786347658682109
141,Thal MGN L,R-HSA-112315,Transmission across Chemical Synapses,1,3.401121076233184,0.2565028671989014,0.3083172627820219,CAMK2D,tested,0.28871485517271694
141,Thal MGN L,R-HSA-418594,G alpha (i) signalling events,1,3.3411894273127754,0.260474928902053,0.3083172627820219,CAMK2D,tested,0.2891510678637469
141,Thal MGN L,R-HSA-1474244,Extracellular matrix organization,1,3.3411894273127754,0.260474928902053,0.3083172627820219,ITGA8,tested,0.2891510678637469
141,Thal MGN L,R-HSA-5673001,RAF/MAP kinase cascade,1,3.297608695652174,0.26344073676444035,0.308678034996718,CAMK2D,tested,0.29110802875339986
141,Thal MGN L,R-HSA-5684996,MAPK1/MAPK3 signaling,1,3.255150214592275,0.26639524292490285,0.3090184817928873,CAMK2D,tested,0.29276861393200043
141,Thal MGN L,R-HSA-9006925,Intracellular signaling by second messengers,1,2.872916666666667,0.29627310847985855,0.33801193538675184,CAMK2D,tested,0.3219633336325202
141,Thal MGN L,R-HSA-5683057,MAPK family signaling cascades,1,2.8620754716981134,0.29721739146076454,0.33801193538675184,CAMK2D,tested,0.3219633336325202
141,Thal MGN L,R-HSA-446203,Asparagine N-linked glycosylation,1,2.6426829268292686,0.31768961696598286,0.35778636473838843,ALG10,tested,0.3419968296519922
141,Thal MGN L,R-HSA-5663205,Infectious disease,2,1.73558352402746,0.32168637931660465,0.35880403846852055,SH3GL2;FCGR2A,tested,0.3438520485628018
141,Thal MGN L,R-HSA-112316,Neuronal System,1,2.1732091690544415,0.37237991649436364,0.41139114584139225,CAMK2D,tested,0.3948989473778966
141,Thal MGN L,R-HSA-6798695,Neutrophil degranulation,1,2.061005434782609,0.3882883126178379,0.4249192855063132,FCGR2A,tested,0.4106895614227132
141,Thal MGN L,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,1,1.9056532663316583,0.4126293581957446,0.44733650047389134,CAMK2D,tested,0.43453570358298604
141,Thal MGN L,R-HSA-69278,"Cell Cycle, Mitotic",1,1.6817073170731707,0.4533993922249732,0.4848851199437053,DYRK1A,tested,0.47457894860918476
141,Thal MGN L,R-HSA-388396,GPCR downstream signalling,1,1.6705947136563877,0.4556248109815852,0.4848851199437053,CAMK2D,tested,0.4748544541668545
141,Thal MGN L,R-HSA-372790,Signaling by GPCR,1,1.5018811881188119,0.49216513522363003,0.519010506235828,CAMK2D,tested,0.5094267011296769
141,Thal MGN L,R-HSA-1640170,Cell Cycle,1,1.3592293906810038,0.5276631167268425,0.551431725588412,DYRK1A,tested,0.5429186830267683
141,Thal MGN L,R-HSA-1280215,Cytokine Signaling in Immune system,1,1.292078364565588,0.5460754403670522,0.5655781346658755,CAMK2D,tested,0.5571258708635187
141,Thal MGN L,R-HSA-1280218,Adaptive Immune System,1,1.2174157303370787,0.5679843792560728,0.5830636105637561,SH3GL2,tested,0.5751138902927599
141,Thal MGN L,R-HSA-2262752,Cellular responses to stress,1,1.1056122448979593,0.603928401696432,0.6145236368139133,CAMK2D,tested,0.6089611383772356
141,Thal MGN L,R-HSA-8953897,Cellular responses to stimuli,1,1.0866045845272208,0.6104445999518562,0.615752813864481,CAMK2D,tested,0.6129775650968846
141,Thal MGN L,R-HSA-168249,Innate Immune System,1,0.9711267605633803,0.6528045558883353,0.6528045558883353,FCGR2A,tested,0.6528045558883353
146,Thal PuM R,R-HSA-432722,Golgi Associated Vesicle Biogenesis,2,28.620754716981136,0.0021859411204337683,0.11011838620311808,HIP1R;SH3GL2,tested,0.09876421290383225
146,Thal PuM R,R-HSA-199992,trans-Golgi Network Vesicle Budding,2,21.364788732394366,0.0038863939621391176,0.11011838620311808,HIP1R;SH3GL2,tested,0.09876421290383225
146,Thal PuM R,R-HSA-187037,Signaling by NTRK1 (TRKA),2,14.176635514018692,0.008621043895772632,0.11011838620311808,SH3GL2;RIT2,tested,0.09876421290383225
146,Thal PuM R,R-HSA-373760,L1CAM interactions,2,14.045370370370371,0.008776792956728634,0.11011838620311808,SH3GL2;CNTN1,tested,0.09876421290383225
146,Thal PuM R,R-HSA-447043,Neurofascin interactions,1,108.35000000000001,0.009194734779408322,0.11011838620311808,CNTN1,tested,0.09876421290383225
146,Thal PuM R,R-HSA-2029481,FCGR activation,1,94.80625000000002,0.01050169331419343,0.11011838620311808,FCGR2A,tested,0.09876421290383225
146,Thal PuM R,R-HSA-166520,Signaling by NTRKs,2,12.233064516129033,0.011438980527474347,0.11011838620311808,SH3GL2;RIT2,tested,0.09876421290383225
146,Thal PuM R,R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,1,84.27222222222223,0.011807013948301751,0.11011838620311808,CAMK2D,tested,0.09876421290383225
146,Thal PuM R,R-HSA-8856828,Clathrin-mediated endocytosis,2,11.405263157894737,0.0130741220450634,0.11011838620311808,HIP1R;SH3GL2,tested,0.09876421290383225
146,Thal PuM R,R-HSA-983712,Ion channel transport,2,10.534027777777778,0.015203058279706866,0.11011838620311808,CAMK2D;CLCN3,tested,0.09876421290383225
146,Thal PuM R,R-HSA-177504,Retrograde neurotrophin signalling,1,63.20416666666667,0.015713167883033126,0.11011838620311808,SH3GL2,tested,0.09876421290383225
146,Thal PuM R,R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,1,54.175000000000004,0.01830911659820087,0.11011838620311808,RIMS1,tested,0.09876421290383225
146,Thal PuM R,R-HSA-8875360,InlB-mediated entry of Listeria monocytogenes into host cell,1,54.175000000000004,0.01830911659820087,0.11011838620311808,SH3GL2,tested,0.09876421290383225
146,Thal PuM R,R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,1,50.56333333333334,0.019604650591472778,0.11011838620311808,RIMS1,tested,0.09876421290383225
146,Thal PuM R,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",1,44.61470588235294,0.022190847507824688,0.11011838620311808,RIMS1,tested,0.09876421290383225
146,Thal PuM R,R-HSA-181429,Serotonin Neurotransmitter Release Cycle,1,44.61470588235294,0.022190847507824688,0.11011838620311808,RIMS1,tested,0.09876421290383225
146,Thal PuM R,R-HSA-8876384,Listeria monocytogenes entry into host cells,1,42.13611111111111,0.023481514287777408,0.11011838620311808,SH3GL2,tested,0.09876421290383225
146,Thal PuM R,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,1,42.13611111111111,0.023481514287777408,0.11011838620311808,CAMK2D,tested,0.09876421290383225
146,Thal PuM R,R-HSA-6807004,Negative regulation of MET activity,1,37.92250000000001,0.026057994117195525,0.11011838620311808,SH3GL2,tested,0.09876421290383225
146,Thal PuM R,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,1,37.92250000000001,0.026057994117195525,0.11011838620311808,CAMK2D,tested,0.09876421290383225
146,Thal PuM R,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",1,37.92250000000001,0.026057994117195525,0.11011838620311808,CAMK2D,tested,0.09876421290383225
146,Thal PuM R,R-HSA-1538133,G0 and Early G1,1,36.11666666666667,0.027343811010565128,0.11011838620311808,DYRK1A,tested,0.09876421290383225
146,Thal PuM R,R-HSA-9620244,Long-term potentiation,1,36.11666666666667,0.027343811010565128,0.11011838620311808,CAMK2D,tested,0.09876421290383225
146,Thal PuM R,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,1,36.11666666666667,0.027343811010565128,0.11011838620311808,CNTN1,tested,0.09876421290383225
146,Thal PuM R,R-HSA-2029485,Role of phospholipids in phagocytosis,1,36.11666666666667,0.027343811010565128,0.11011838620311808,FCGR2A,tested,0.09876421290383225
146,Thal PuM R,R-HSA-212676,Dopamine Neurotransmitter Release Cycle,1,34.475,0.028628015115383505,0.11011838620311808,RIMS1,tested,0.09962262358998518
146,Thal PuM R,R-HSA-210500,Glutamate Neurotransmitter Release Cycle,1,32.97608695652174,0.029910608348214587,0.11011838620311808,RIMS1,tested,0.09962262358998518
146,Thal PuM R,R-HSA-3371571,HSF1-dependent transactivation,1,32.97608695652174,0.029910608348214587,0.11011838620311808,CAMK2D,tested,0.09962262358998518
146,Thal PuM R,R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,1,31.602083333333336,0.031191592623471123,0.11011838620311808,ITPKB,tested,0.09962262358998518
146,Thal PuM R,R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,1,30.338000000000005,0.03247096985341703,0.11011838620311808,CAMK2D,tested,0.09962262358998518
146,Thal PuM R,R-HSA-182971,EGFR downregulation,1,30.338000000000005,0.03247096985341703,0.11011838620311808,SH3GL2,tested,0.09962262358998518
146,Thal PuM R,R-HSA-112315,Transmission across Chemical Synapses,2,6.802242152466368,0.03435526806358303,0.11011838620311808,CAMK2D;RIMS1,tested,0.09962262358998518
146,Thal PuM R,R-HSA-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",1,28.090740740740742,0.03502491081570147,0.11011838620311808,CAMK2D,tested,0.09962262358998518
146,Thal PuM R,R-HSA-399719,Trafficking of AMPA receptors,1,28.090740740740742,0.03502491081570147,0.11011838620311808,CAMK2D,tested,0.09962262358998518
146,Thal PuM R,R-HSA-5576892,Phase 0 - rapid depolarisation,1,27.087500000000002,0.03629947836184372,0.11011838620311808,CAMK2D,tested,0.09962262358998518
146,Thal PuM R,R-HSA-9840310,Glycosphingolipid catabolism,1,26.153448275862072,0.037572446490287216,0.11011838620311808,GALC,tested,0.09962262358998518
146,Thal PuM R,R-HSA-9022692,Regulation of MECP2 expression and activity,1,26.153448275862072,0.037572446490287216,0.11011838620311808,CAMK2D,tested,0.09962262358998518
146,Thal PuM R,R-HSA-187687,Signalling to ERKs,1,26.153448275862072,0.037572446490287216,0.11011838620311808,RIT2,tested,0.09962262358998518
146,Thal PuM R,R-HSA-382551,Transport of small molecules,3,3.9502604166666666,0.038393862257914094,0.11011838620311808,SLC2A13;CAMK2D;CLCN3,tested,0.09962262358998518
146,Thal PuM R,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,1,25.28166666666667,0.038843817102585394,0.11011838620311808,CNTN1,tested,0.09962262358998518
146,Thal PuM R,R-HSA-9664323,FCGR3A-mediated IL10 synthesis,1,24.466129032258067,0.040113592098156334,0.11011838620311808,FCGR2A,tested,0.09962262358998518
146,Thal PuM R,R-HSA-1980145,Signaling by NOTCH2,1,24.466129032258067,0.040113592098156334,0.11011838620311808,CNTN1,tested,0.09962262358998518
146,Thal PuM R,R-HSA-111933,Calmodulin induced events,1,22.983333333333334,0.042648362826125885,0.11011838620311808,CAMK2D,tested,0.09962262358998518
146,Thal PuM R,R-HSA-111997,CaM pathway,1,22.983333333333334,0.042648362826125885,0.11011838620311808,CAMK2D,tested,0.09962262358998518
146,Thal PuM R,R-HSA-5673000,RAF activation,1,22.983333333333334,0.042648362826125885,0.11011838620311808,CAMK2D,tested,0.09962262358998518
146,Thal PuM R,R-HSA-432720,Lysosome Vesicle Biogenesis,1,22.30735294117647,0.04391336234670448,0.11011838620311808,SH3GL2,tested,0.10006623058288591
146,Thal PuM R,R-HSA-111996,Ca-dependent events,1,21.67,0.04517677382692024,0.11011838620311808,CAMK2D,tested,0.10048510354884832
146,Thal PuM R,R-HSA-9656223,Signaling by RAF1 mutants,1,21.67,0.04517677382692024,0.11011838620311808,CAMK2D,tested,0.10048510354884832
146,Thal PuM R,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,1,19.95921052631579,0.048957498902537776,0.11151849942020538,CAMK2D,tested,0.10578316727155483
146,Thal PuM R,R-HSA-1489509,DAG and IP3 signaling,1,19.4474358974359,0.05021457708784935,0.11151849942020538,CAMK2D,tested,0.10591631420600356
146,Thal PuM R,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,1,18.961250000000003,0.05147007665547941,0.11151849942020538,CAMK2D,tested,0.10591631420600356
146,Thal PuM R,R-HSA-9649948,Signaling downstream of RAS mutants,1,18.961250000000003,0.05147007665547941,0.11151849942020538,CAMK2D,tested,0.10591631420600356
146,Thal PuM R,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,1,18.961250000000003,0.05147007665547941,0.11151849942020538,CAMK2D,tested,0.10591631420600356
146,Thal PuM R,R-HSA-6802949,Signaling by RAS mutants,1,18.961250000000003,0.05147007665547941,0.11151849942020538,CAMK2D,tested,0.10591631420600356
146,Thal PuM R,R-HSA-177929,Signaling by EGFR,1,18.058333333333334,0.0539763474483397,0.1148224118446499,SH3GL2,tested,0.10696170394845506
146,Thal PuM R,R-HSA-437239,Recycling pathway of L1,1,17.638372093023257,0.05522712242361788,0.11499155483576236,SH3GL2,tested,0.10696170394845506
146,Thal PuM R,R-HSA-112310,Neurotransmitter release cycle,1,16.854444444444447,0.057723960891191035,0.11499155483576236,RIMS1,tested,0.10696170394845506
146,Thal PuM R,R-HSA-1483249,Inositol phosphate metabolism,1,16.854444444444447,0.057723960891191035,0.11499155483576236,ITPKB,tested,0.10696170394845506
146,Thal PuM R,R-HSA-112043,PLC beta mediated events,1,16.48804347826087,0.05897002812090377,0.11499155483576236,CAMK2D,tested,0.10746044281068308
146,Thal PuM R,R-HSA-1660662,Glycosphingolipid metabolism,1,16.48804347826087,0.05897002812090377,0.11499155483576236,GALC,tested,0.10746044281068308
146,Thal PuM R,R-HSA-936837,Ion transport by P-type ATPases,1,16.137234042553192,0.06021452983601206,0.115493442472351,CAMK2D,tested,0.1089081929769426
146,Thal PuM R,R-HSA-5578775,Ion homeostasis,1,15.801041666666668,0.061457467899977115,0.11597618942415036,CAMK2D,tested,0.11000523100439691
146,Thal PuM R,R-HSA-112040,G-protein mediated events,1,15.169000000000002,0.0639386605178503,0.1187432266760077,CAMK2D,tested,0.1131078643663726
146,Thal PuM R,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,1,14.045370370370371,0.06888236369990403,0.12592557113888703,FCGR2A,tested,0.11706132033270207
146,Thal PuM R,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,1,13.306140350877193,0.07257385261006388,0.130632934698115,CAMK2D,tested,0.1217952311486509
146,Thal PuM R,R-HSA-8986944,Transcriptional Regulation by MECP2,1,13.076724137931036,0.07380125619316337,0.13082949961515325,CAMK2D,tested,0.12300209365527229
146,Thal PuM R,R-HSA-112316,Neuronal System,2,4.346418338108883,0.07640071354393198,0.13330122209190795,CAMK2D;RIMS1,tested,0.12594668036533746
146,Thal PuM R,R-HSA-9824439,Bacterial Infection Pathways,1,12.433606557377049,0.07747421454914309,0.13330122209190795,SH3GL2,tested,0.12616931306118861
146,Thal PuM R,R-HSA-9664433,Leishmania parasite growth and survival,1,12.03888888888889,0.07991516148418965,0.1335724841950027,FCGR2A,tested,0.12706615689338957
146,Thal PuM R,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,1,12.03888888888889,0.07991516148418965,0.1335724841950027,FCGR2A,tested,0.12706615689338957
146,Thal PuM R,R-HSA-877300,Interferon gamma signaling,1,11.320149253731344,0.08477866053486065,0.13970568003631967,CAMK2D,tested,0.1318537008318527
146,Thal PuM R,R-HSA-438064,Post NMDA receptor activation events,1,10.992028985507247,0.08720124185148152,0.1397608944742923,CAMK2D,tested,0.1330520905941996
146,Thal PuM R,R-HSA-6806834,Signaling by MET,1,10.992028985507247,0.08720124185148152,0.1397608944742923,SH3GL2,tested,0.1330520905941996
146,Thal PuM R,R-HSA-1980143,Signaling by NOTCH1,1,10.682394366197183,0.08961773044154765,0.14169289813055508,CNTN1,tested,0.1330520905941996
146,Thal PuM R,R-HSA-6802957,Oncogenic MAPK signaling,1,10.112666666666668,0.0944324874832927,0.14731468047393662,CAMK2D,tested,0.13766663837925802
146,Thal PuM R,R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,1,9.850000000000001,0.09683078487398233,0.14883457112441556,FCGR2A,tested,0.1394824401160936
146,Thal PuM R,R-HSA-2559580,Oxidative Stress Induced Senescence,1,9.600632911392406,0.09922304741627704,0.14883457112441556,MAP4K4,tested,0.141080948735247
146,Thal PuM R,R-HSA-2672351,Stimuli-sensing channels,1,9.600632911392406,0.09922304741627704,0.14883457112441556,CLCN3,tested,0.141080948735247
146,Thal PuM R,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,1,9.36358024691358,0.10160928949836581,0.15048464394061772,CAMK2D,tested,0.14312833561469457
146,Thal PuM R,R-HSA-111885,Opioid Signalling,1,9.137951807228916,0.10398952547603468,0.15192290483218587,CAMK2D,tested,0.14563347896528006
146,Thal PuM R,R-HSA-3371556,Cellular response to heat stress,1,9.029166666666667,0.10517739565305176,0.15192290483218587,CAMK2D,tested,0.1461132591735851
146,Thal PuM R,R-HSA-428157,Sphingolipid metabolism,1,8.61875,0.10991393263163997,0.15682841607197412,GALC,tested,0.15078895519760133
146,Thal PuM R,R-HSA-8856825,Cargo recognition for clathrin-mediated endocytosis,1,8.155376344086022,0.11580111399106145,0.16323771490306252,SH3GL2,tested,0.15673305137492657
146,Thal PuM R,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,2,3.370888888888889,0.11754689223422267,0.16372602846909587,SH3GL2;RIT2,tested,0.15785986637448327
146,Thal PuM R,R-HSA-5576891,Cardiac conduction,1,7.0226851851851855,0.13324151375741844,0.18283632312762493,CAMK2D,tested,0.17467197361481726
