gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
FAM171A2,ENSG00000161682,0.15438681840896606,0.15438681840896606,0.15438681840896606,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SLC27A2,ENSG00000140284,0.15000595152378082,0.15000595152378082,0.15000595152378082,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TSPOAP1,ENSG00000005379,0.14858222007751465,0.14858222007751465,0.14858222007751465,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TREML1,ENSG00000161911,0.14389443397521973,0.14389443397521973,0.1130630411207676,2,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HS3ST1,ENSG00000002587,0.14314743876457214,0.14314743876457214,0.14314743876457214,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KLF16,ENSG00000129911,0.13994884490966797,0.13994884490966797,0.13994884490966797,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ABHD17A,ENSG00000129968,0.13025902211666107,0.13025902211666107,0.13025902211666107,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MAF1,ENSG00000179632,0.13023242354393005,0.13023242354393005,0.09723256528377533,2,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CMIP,ENSG00000153815,0.12228556722402573,0.12228556722402573,0.12228556722402573,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ANK3,ENSG00000151150,0.12195895612239838,0.12195895612239838,0.12195895612239838,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FDFT1,ENSG00000079459,0.12138540297746658,0.12138540297746658,0.12138540297746658,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PLEC,ENSG00000178209,0.11680272221565247,0.11680272221565247,0.11680272221565247,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SH2D4B,ENSG00000178217,0.11477234959602356,0.11477234959602356,0.11477234959602356,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TRIM35,ENSG00000104228,0.10859289020299911,0.10859289020299911,0.10859289020299911,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CCNH,ENSG00000134480,0.10523911565542221,0.10523911565542221,0.10523911565542221,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SPI1,ENSG00000066336,0.09844905138015747,0.09844905138015747,0.09844905138015747,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TREML2,ENSG00000112195,0.08883929997682571,0.08883929997682571,0.08883929997682571,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MAPT,ENSG00000186868,0.08153437823057175,0.08153437823057175,0.06831695139408112,2,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FAM227B,ENSG00000166262,0.07822667062282562,0.07822667062282562,0.07822667062282562,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LRRC37A,ENSG00000176681,0.07702448964118958,0.07702448964118958,0.07702448964118958,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
WDR97,ENSG00000179698,0.0768483355641365,0.0768483355641365,0.0768483355641365,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SUPT4H1,ENSG00000213246,0.07674071192741394,0.07674071192741394,0.07674071192741394,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
COX7C,ENSG00000127184,0.07615593820810318,0.07615593820810318,0.07615593820810318,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KAT8,ENSG00000103510,0.07203448563814163,0.07203448563814163,0.07203448563814163,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PROSER2,ENSG00000148426,0.07173298299312592,0.07173298299312592,0.07173298299312592,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
INO80E,ENSG00000169592,0.07115129381418228,0.07115129381418228,0.07115129381418228,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ADGRF4,ENSG00000153294,0.07093145698308945,0.07093145698308945,0.07093145698308945,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CYC1,ENSG00000179091,0.06868032366037369,0.06868032366037369,0.06868032366037369,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MTA1,ENSG00000182979,0.0670265257358551,0.0670265257358551,0.0670265257358551,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MRLN,ENSG00000227877,0.063813216984272,0.063813216984272,0.063813216984272,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NUP88,ENSG00000108559,0.06220534071326256,0.06220534071326256,0.06220534071326256,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
OPLAH,ENSG00000178814,0.062163032591342926,0.062163032591342926,0.062163032591342926,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FGF7,ENSG00000140285,0.06214398145675659,0.06214398145675659,0.06214398145675659,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CYB561,ENSG00000008283,0.06190869212150574,0.06190869212150574,0.06190869212150574,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GABPB1,ENSG00000104064,0.06151849776506424,0.06151849776506424,0.06151849776506424,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
STH,ENSG00000256762,0.06065685302019119,0.06065685302019119,0.06065685302019119,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZNF232,ENSG00000167840,0.06008479371666908,0.06008479371666908,0.06008479371666908,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TECTA,ENSG00000109927,0.06008359417319298,0.06008359417319298,0.06008359417319298,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CRIP2,ENSG00000182809,0.059895969927310944,0.059895969927310944,0.059895969927310944,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ENSG00000285043,ENSG00000285043,0.05739501118659973,0.05739501118659973,0.05739501118659973,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
STMN4,ENSG00000015592,0.05636630207300186,0.05636630207300186,0.05636630207300186,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
LRRC37A2,ENSG00000238083,0.05573807656764984,0.05573807656764984,0.05573807656764984,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SDR42E1,ENSG00000184860,0.05249924212694168,0.05249924212694168,0.05238392762839794,2,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MS4A4A,ENSG00000110079,0.050874676555395126,0.050874676555395126,0.050874676555395126,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HSD17B2,ENSG00000086696,0.05040168762207031,0.05040168762207031,0.05040168762207031,1,GCST90027158,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
