gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
ATP2B1,ENSG00000070961,0.718660295009613,0.718660295009613,0.718660295009613,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
NOL4L,ENSG00000197183,0.7177625894546509,0.7177625894546509,0.7177625894546509,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
ITPK1,ENSG00000100605,0.7169747352600098,0.7169747352600098,0.7169747352600098,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
YAP1,ENSG00000137693,0.716006875038147,0.716006875038147,0.716006875038147,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
HIC1,ENSG00000177374,0.7153100371360779,0.7153100371360779,0.7153100371360779,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
HTRA1,ENSG00000166033,0.7131948471069336,0.7131948471069336,0.7131948471069336,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
MAPKAPK2,ENSG00000162889,0.7122257351875305,0.7122257351875305,0.7122257351875305,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
PRDM16,ENSG00000142611,0.7070345878601074,0.7070345878601074,0.7070345878601074,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
KIF26B,ENSG00000162849,0.7058925032615662,0.7058925032615662,0.7058925032615662,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
SUGCT,ENSG00000175600,0.7030277848243713,0.7030277848243713,0.7030277848243713,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
CTAGE1,ENSG00000212710,0.6982961297035217,0.6982961297035217,0.6982961297035217,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
RNF213,ENSG00000173821,0.6945760250091553,0.6945760250091553,0.6945760250091553,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
ADAMTSL4,ENSG00000143382,0.6877474784851074,0.6877474784851074,0.6877474784851074,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
TRPM8,ENSG00000144481,0.6826503872871399,0.6826503872871399,0.6826503872871399,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
IFT43,ENSG00000119650,0.6825723648071289,0.6825723648071289,0.6825723648071289,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
SSBP2,ENSG00000145687,0.675929844379425,0.675929844379425,0.675929844379425,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
LINGO2,ENSG00000174482,0.67091304063797,0.67091304063797,0.67091304063797,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
TJP2,ENSG00000119139,0.660538911819458,0.660538911819458,0.660538911819458,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
GPR26,ENSG00000154478,0.6556367874145508,0.6556367874145508,0.6556367874145508,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
ENSG00000300293,ENSG00000300293,0.654663622379303,0.654663622379303,0.654663622379303,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
ASTN2,ENSG00000148219,0.6286830902099609,0.6286830902099609,0.6286830902099609,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
MLXIPL,ENSG00000009950,0.6179195046424866,0.6179195046424866,0.6179195046424866,1,GCST90102553,Open Targets L2G prioritization score; not proof of causality,maximum L2G score >= eligible prediction Q3 (0.617920)
