gene,ensembl_id,gene_weight,max_l2g_score,mean_l2g_score,n_credible_sets,study,score_interpretation,selection_rule
FARP1,ENSG00000152767,0.2073322832584381,0.2073322832584381,0.2073322832584381,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CCDC73,ENSG00000186714,0.20491285622119904,0.20491285622119904,0.20491285622119904,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HIVEP2,ENSG00000010818,0.19111187756061554,0.19111187756061554,0.19111187756061554,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
IL2,ENSG00000109471,0.17298951745033264,0.17298951745033264,0.17298951745033264,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
ZDHHC5,ENSG00000156599,0.1720767766237259,0.1720767766237259,0.1720767766237259,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SLC45A1,ENSG00000162426,0.16935040056705475,0.16935040056705475,0.16935040056705475,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SAMD8,ENSG00000156671,0.15696151554584503,0.15696151554584503,0.15696151554584503,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
NUDT1,ENSG00000106268,0.1561974585056305,0.1561974585056305,0.1561974585056305,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
EIF3M,ENSG00000149100,0.15366362035274506,0.15366362035274506,0.15366362035274506,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
MYRF,ENSG00000124920,0.15081177651882172,0.15081177651882172,0.15081177651882172,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
FADS1,ENSG00000149485,0.1490771621465683,0.1490771621465683,0.1490771621465683,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
KLHDC8B,ENSG00000185909,0.1462586671113968,0.1462586671113968,0.1462586671113968,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
WDR91,ENSG00000105875,0.13219670951366425,0.13219670951366425,0.13219670951366425,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
TMX2,ENSG00000213593,0.12745420634746552,0.12745420634746552,0.12745420634746552,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
PRSS51,ENSG00000253649,0.12142466008663177,0.12142466008663177,0.12142466008663177,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
BHLHE22,ENSG00000180828,0.11605852097272873,0.11605852097272873,0.11605852097272873,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
CD276,ENSG00000103855,0.11515921354293823,0.11515921354293823,0.11515921354293823,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
SELENOH,ENSG00000211450,0.11319351196289062,0.11319351196289062,0.11319351196289062,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
HACE1,ENSG00000085382,0.11273063719272614,0.11273063719272614,0.11273063719272614,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
GK2,ENSG00000196475,0.11209002882242203,0.11209002882242203,0.11209002882242203,1,GCST90020227,Open Targets L2G prioritization score; not proof of causality,maximum L2G score > 0.05
